source_file,operator_ref,operator_name,line_name,line_description,price_id,amount_gbp
WDBC_1908_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196383430736532.xml,WDBC,Go South Coast,Go South Coast 1908 Inbound,Poole - Blandford,price_band_3.0@ChildSingle,3.0
SWWD_3008_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196390636624051.xml,SWWD,Go South Coast,Go South Coast 3008 Inbound,Salisbury - Zouch Estate,price_band_4.2@AdultReturn,4.2
SWWD_3763_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400489938277.xml,SWWD,Go South Coast,Go South Coast 3763 Inbound,Mount Pleasant Farm - Burgate School,price_band_7.3@ChildReturn,7.3
WDBC_1053_Inbound_AdultSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196376155853258.xml,WDBC,Go South Coast,Go South Coast 1053 Inbound,Bournemouth - Wimborne,price_band_2.3@AdultSingle,2.3
SVCT_8501_Outbound_YoungAdSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196410618467672.xml,SVCT,Go South Coast,Go South Coast 8501 Outbound,Island Coaster - West,price_band_3.4@YoungAdSingle,3.4
WDBC_1646_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196378993446916.xml,WDBC,Go South Coast,Go South Coast 1646 Outbound,Dorchester House  - Talbot Campus,price_band_2.4@AdultSingle,2.4
TDTR_7152_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196409237733863.xml,TDTR,Go South Coast,Go South Coast 7152 Outbound,Coate Water - Ridgeway School,price_band_3.1@AdultSingle,3.1
BLUS_4103_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196402658751278.xml,BLUS,Go South Coast,Go South Coast 4103 Outbound,Southampton - Eastleigh,price_band_5.4@AdultReturn,5.4
SWWD_3044_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196391630327417.xml,SWWD,Go South Coast,Go South Coast 3044 Inbound,Salisbury - Woodfalls,price_band_4.5@AdultReturn,4.5
WDBC_2776_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196387528414711.xml,WDBC,Go South Coast,Go South Coast 2776 Outbound,Lyndhurst - Priestlands School,price_band_4.5@ChildReturn,4.5
WDBC_1015_Inbound_AdultSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196371778385973.xml,WDBC,Go South Coast,Go South Coast 1015 Inbound,Poole - Bournemouth Hospital,price_band_1.0@AdultSingle,1.0
WDBC_2906_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196388193779482.xml,WDBC,Go South Coast,Go South Coast 2906 Outbound,Poole - Ringwood,price_band_2.1@ChildSingle,2.1
WDBC_1015_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196371871192567.xml,WDBC,Go South Coast,Go South Coast 1015 Outbound,Poole - Bournemouth Hospital,price_band_2.8@AdultSingle,2.8
SWWD_3102_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196392294832997.xml,SWWD,Go South Coast,Go South Coast 3102 Outbound,Salisbury - Devizes,price_band_6.0@ChildReturn,6.0
SVCT_5051_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196404619351725.xml,SVCT,Go South Coast,Go South Coast 5051 Outbound,Newport - Enterprise College,price_band_2.4@ChildSingle,2.4
WDBC_1908_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196383430736532.xml,WDBC,Go South Coast,Go South Coast 1908 Inbound,Poole - Blandford,price_band_1.9@ChildSingle,1.9
WDBC_1016_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196372343417653.xml,WDBC,Go South Coast,Go South Coast 1016 Outbound,Poole - Bournemouth,price_band_2.8@ChildReturn,2.8
WDBC_6943_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408041685500.xml,WDBC,Go South Coast,Go South Coast 6943 Outbound,Lulworth - Weymouth,price_band_4.0@ChildReturn,4.0
TDTR_3820_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400559854465.xml,TDTR,Go South Coast,Go South Coast 3820 Outbound,Marlborough - Newbury,price_band_2.8@ChildReturn,2.8
BLUS_4002_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196401076837257.xml,BLUS,Go South Coast,Go South Coast 4002 Outbound,Southampton - Fair Oak,price_band_4.0@ChildReturn,4.0
SWWD_3507_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196399031127732.xml,SWWD,Go South Coast,Go South Coast 3507 Inbound,City Centre - Lopcombe Corner,price_band_2.3@AdultSingle,2.3
TDTR_7046_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196408440599274.xml,TDTR,Go South Coast,Go South Coast 7046 Outbound,Swindon - Hungerford,price_band_1.4@ChildSingle,1.4
WDBC_1724_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379009476700.xml,WDBC,Go South Coast,Go South Coast 1724 Inbound,Bloxworth - Lytchett Minster School,price_band_3.3@ChildSingle,3.3
WDBC_2120_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196386417843541.xml,WDBC,Go South Coast,Go South Coast 2120 Outbound,New Milton Tesco - Lymington,price_band_3.0@AdultSingle,3.0
SWWD_3883_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400675487921.xml,SWWD,Go South Coast,Go South Coast 3883 Inbound,Bishopdown Farm  - Burgate School,price_band_6.0@AdultReturn,6.0
WDBC_1818_Outbound_AdultSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196380627691803.xml,WDBC,Go South Coast,Go South Coast 1818 Outbound,Bournemouth - Broadstone,price_band_1.0@AdultSingle,1.0
