operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
BLUS,2,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:12.000+05:45,1752,50.92671,-1.391399,,654,52512,BODS_PH1121126_203_20260601_118.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ89,2026-07-21T20:20:00.000+05:45,Saturday,50,52500,12,7,93.0,2.940955284552847
SVCT,212,2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:35.000+05:45,7103,50.597535,-1.207401,75,658,52355,,,,,,,,,,10,143.3,3.074930362116992
UNIL,U1C,2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:16.000+05:45,1232,50.917973,-1.403158,163,660,52396,,,,,,,,,,20,114.0,1.630769230769231
BLUS,1,2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:40.000+05:45,1804,50.994173,-1.365002,40,662,50380,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ396,2026-07-21T19:45:00.000+05:45,Saturday,47,50400,20,11,159.9090909090909,2.940955284552847
UNIL,U6H,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:36.000+05:45,1222,50.936696,-1.406624,355,668,51456,,,,,,,,,,11,108.18181818181819,1.630769230769231
BLUS,1,2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:14.000+05:45,1814,50.990479,-1.369736,42,702,51494,BODS_PH1121126_204_20260718_122.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ358,2026-07-21T20:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,51600,106,11,159.9090909090909,2.940955284552847
SWWD,X4,2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:50.000+05:45,1335,51.202125,-1.777888,195,725,52730,,,,,,,,,,16,139.125,3.5063780260707635
BLUS,2,2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:42.000+05:45,1758,50.929118,-1.38522,,727,51342,BODS_PH1121126_203_20260830_125.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ66,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,50700,642,7,93.0,2.940955284552847
WDBC,20,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:44.000+05:45,1624,50.730912,-1.874487,193,728,51944,,,,,,,,,,16,140.875,3.1657190635451506
SVCT,3,2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:33.000+05:45,1619,50.631557,-1.222503,309,740,50253,,,,,,,,,,8,128.875,3.074930362116992
TDTR,155,2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:25.000+05:45,1661,51.545122,-1.778856,34,751,52285,,,,,,,,,,9,111.77777777777777,3.189354473386184
TDTR,9,2026-07-20T14:02:11.407+05:45,2026-07-20T19:46:29.000+05:45,2704,51.547527,-1.777488,182,753,50489,,,,,,,,,,16,158.0625,3.189354473386184
UNIL,U2B,2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:38.000+05:45,1214,50.922604,-1.405211,350,767,51518,,,,,,,,,,16,149.25,1.630769230769231
SWWD,X4,2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:27.000+05:45,1335,51.189965,-1.761024,347,780,52347,,,,,,,,,,16,139.125,3.5063780260707635
BLUS,16,2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:28.000+05:45,1236,50.933515,-1.370705,73,783,50068,BODS_PH1121126_196_20260718_123.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ207,2026-07-21T19:43:00.000+05:45,Saturday,28,50280,212,9,118.0,2.940955284552847
WDBC,13,2026-07-20T14:18:14.016+05:45,2026-07-20T20:02:39.000+05:45,1630,50.749543,-1.877265,11,786,51459,,,,,,,,,,9,148.33333333333334,3.1657190635451506
WDBC,L3,2026-07-20T14:17:24.217+05:45,2026-07-20T20:01:53.000+05:45,1120,50.741728,-2.059668,,794,51413,,,,,,,,,,13,112.46153846153847,3.1657190635451506
WDBC,70,2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:13.000+05:45,1407,50.718768,-1.78274,262,800,51793,,,,,,,,,,6,173.33333333333334,3.1657190635451506
BLUS,1,2026-07-20T14:20:26.643+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,801,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
WDBC,m2,2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:42.000+05:45,1777,50.718407,-1.87254,173,802,50742,,,,,,,,,,15,108.66666666666667,3.1657190635451506
TDTR,80,2026-07-20T13:50:18.082+05:45,2026-07-20T19:34:51.000+05:45,1573,51.563652,-1.786268,281,814,49791,,,,,,,,,,9,136.22222222222223,3.189354473386184
UNIL,U1C,2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:53.000+05:45,1202,50.908087,-1.408025,162,816,49613,,,,,,,,,,20,114.0,1.630769230769231
BLUS,1,2026-07-20T14:10:12.575+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,818,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
SWWD,8,2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:01.000+05:45,1681,51.154204,-1.775809,192,837,50401,,,,,,,,,,13,134.6153846153846,3.5063780260707635
SWWD,X7,2026-07-20T14:19:20.193+05:45,2026-07-20T20:03:51.000+05:45,1641,50.901561,-1.404822,,840,51531,,,,,,,,,,10,108.7,3.5063780260707635
BLUS,14,2026-07-20T14:30:07.401+05:45,2026-07-20T20:14:52.000+05:45,260,50.902758,-1.405515,268,858,52192,BODS_PH1121126_504_20260830_118.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ128,2026-07-21T20:02:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51420,772,5,80.2,2.940955284552847
WDBC,60,2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:56.000+05:45,1831,50.715421,-1.988092,131,864,50156,,,,,,,,,,7,106.0,3.1657190635451506
WDBC,X3,2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:46.000+05:45,1790,50.976427,-1.763858,167,874,52366,,,,,,,,,,18,120.11111111111111,3.1657190635451506
BLUS,635,2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:18.000+05:45,270,51.004288,-1.385755,79,878,52338,BODS_PH1121126_185_20260328_109.xml,PH1121126:185,BLUS:PH1121126:185:635,VJ2,2026-07-21T15:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,25,33600,18738,7,105.42857142857143,2.940955284552847
BLUS,19a,2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:31.000+05:45,6945,50.897462,-1.3726,,880,51931,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ158,2026-07-21T19:50:00.000+05:45,Saturday,49,50700,1231,14,126.35714285714286,2.940955284552847
UNIL,U1A,2026-07-20T14:38:38.675+05:45,2026-07-19T22:53:53.000+05:45,1229,50.949512,-1.363613,,898,61733,,,,,,,,,,12,150.58333333333334,1.630769230769231
BLUS,18,2026-07-20T14:30:07.401+05:45,2026-07-20T20:15:02.000+05:45,1241,50.908958,-1.413752,267,900,52202,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ395,2026-07-21T20:17:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,52320,118,10,138.6,2.940955284552847
UNIL,U1A,2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:20.000+05:45,1230,50.893431,-1.395055,,903,50600,,,,,,,,,,12,150.58333333333334,1.630769230769231
SVCT,3,2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:52.000+05:45,1511,50.634098,-1.179223,40,918,50872,,,,,,,,,,8,128.875,3.074930362116992
DAMY,CR8,2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:40.000+05:45,1112,50.61314,-2.453392,,926,51100,,,,,,,,,,6,182.83333333333334,3.508187134502923
WDBC,81,2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:23.000+05:45,1533,50.736464,-1.663533,47,958,51383,,,,,,,,,,9,116.66666666666667,3.1657190635451506
WDBC,6,2026-07-20T14:35:20.469+05:45,2026-07-20T16:03:07.000+05:45,245,50.781369,-1.955091,,965,37087,,,,,,,,,,9,124.11111111111111,3.1657190635451506
BLUS,1,2026-07-20T14:00:32.028+05:45,2026-07-20T19:45:24.000+05:45,1812,51.06306,-1.316485,194,993,50424,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ396,2026-07-21T19:45:00.000+05:45,Saturday,47,50400,24,11,159.9090909090909,2.940955284552847
SVCT,3,2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:25.000+05:45,1521,50.633343,-1.234804,101,1001,52225,,,,,,,,,,8,128.875,3.074930362116992
BLUS,504,2026-07-20T13:57:45.371+05:45,2026-07-20T13:08:50.000+05:45,1250,50.983627,-1.467645,294,1018,26630,BODS_PH1121126_468_20260830_112.xml,PH1121126:468,BLUS:PH1121126:468:504,VJ2,2026-07-21T15:20:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,11,34500,7870,12,163.5,2.940955284552847
WDBC,25,2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:15.000+05:45,2270,50.718144,-1.9789,,1019,50355,,,,,,,,,,10,138.6,3.1657190635451506
WDBC,m2,2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:52.000+05:45,1693,50.71808,-1.978753,,1032,49672,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,m1,2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:41.000+05:45,1726,50.724906,-1.939052,353,1041,50861,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,m2,2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:33.000+05:45,1766,50.727825,-1.923728,115,1049,50373,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,1A,2026-07-20T14:12:25.550+05:45,2026-07-20T19:56:55.000+05:45,267,50.743022,-1.802781,,1062,51115,,,,,,,,,,13,123.84615384615384,3.1657190635451506
WDBC,20,2026-07-20T14:08:32.993+05:45,2026-07-20T19:46:46.000+05:45,1149,50.717974,-1.977749,271,1083,50506,,,,,,,,,,16,140.875,3.1657190635451506
WDBC,13A,2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:44.000+05:45,1673,50.806355,-1.972086,63,1088,51764,,,,,,,,,,18,115.44444444444444,3.1657190635451506
WDBC,9,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:32.000+05:45,2256,50.728306,-1.97634,7,1099,52052,,,,,,,,,,7,87.28571428571429,3.1657190635451506
SVCT,7,2026-07-20T13:49:28.015+05:45,2026-07-20T19:33:53.000+05:45,1649,50.704518,-1.510729,34,1109,49733,,,,,,,,,,14,157.28571428571428,3.074930362116992
