operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
SVCT,3,2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:03.000+05:45,1622,50.732001,-1.15979,201,17179878167,51663,,,,,,,,,,8,128.875,3.074930362116992
BLUS,13,2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:47.000+05:45,2753,50.903983,-1.402667,,17179878170,50267,BODS_PH1121126_503_20260830_119.xml,PH1121126:503,BLUS:PH1121126:503:13,VJ113,2026-07-21T19:37:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,31,49920,347,14,130.21428571428572,2.940955284552847
WDBC,60,2026-07-20T13:48:21.594+05:45,2026-07-19T23:17:06.000+05:45,1833,50.717976,-1.977547,255,17179878174,63126,,,,,,,,,,7,106.0,3.1657190635451506
WDBC,22,2026-07-20T13:49:28.015+05:45,2026-07-20T19:33:56.000+05:45,1686,50.718723,-1.875382,305,17179878180,49736,,,,,,,,,,11,136.9090909090909,3.1657190635451506
SWWD,66,2026-07-20T14:33:08.602+05:45,2026-07-20T15:52:53.000+05:45,1329,51.068513,-1.79505,,17179878181,36473,,,,,,,,,,7,83.28571428571429,3.5063780260707635
SWWD,R4,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:14.000+05:45,401,51.083699,-1.797337,353,17179878187,51914,,,,,,,,,,7,113.57142857142857,3.5063780260707635
SVCT,5,2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:10.000+05:45,1303,50.699399,-1.289677,25,17179878188,51970,,,,,,,,,,17,119.41176470588235,3.074930362116992
WDBC,Q1,2026-07-20T14:37:16.190+05:45,2026-07-20T20:22:10.000+05:45,1150,50.804193,-1.989003,106,17179878217,52630,,,,,,,,,,13,69.07692307692308,3.1657190635451506
WDBC,m1,2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:24.000+05:45,1729,50.724845,-1.94106,99,17179878228,49644,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SWWD,PR7,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:40.000+05:45,901,51.075821,-1.784899,27,17179878231,50320,,,,,,,,,,23,97.6086956521739,3.5063780260707635
SWWD,978,2026-07-20T14:31:13.123+05:45,2026-07-20T20:16:06.000+05:45,1542,51.102017,-1.789326,168,17179878234,52266,,,,,,,,,,8,153.125,3.5063780260707635
WDBC,m2,2026-07-20T14:06:19.989+05:45,2026-07-20T19:51:00.000+05:45,1764,50.723165,-1.907548,287,17179878236,50760,,,,,,,,,,15,108.66666666666667,3.1657190635451506
TDTR,80,2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:41.000+05:45,277,51.253108,-1.630429,58,17179878238,50441,,,,,,,,,,9,136.22222222222223,3.189354473386184
WDBC,X3,2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:51.000+05:45,1790,51.015324,-1.760114,159,17179878249,51831,,,,,,,,,,18,120.11111111111111,3.1657190635451506
WDBC,C,2026-07-20T14:03:50.743+05:45,2026-07-20T13:06:28.000+05:45,1532,50.747141,-1.722489,,17179878258,26488,,,,,,,,,,17,123.05882352941177,3.1657190635451506
WDBC,112,2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:44.000+05:45,1623,50.774057,-1.522117,43,17179878264,52724,,,,,,,,,,11,128.9090909090909,3.1657190635451506
TDTR,1A,2026-07-20T14:21:32.985+05:45,2026-07-20T14:12:17.000+05:45,2777,51.562765,-1.784263,,17179878265,30437,,,,,,,,,,9,106.55555555555556,3.189354473386184
WDBC,50,2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:09.000+05:45,1708,50.720271,-1.905383,197,17179878273,49749,,,,,,,,,,16,98.9375,3.1657190635451506
WDBC,U3,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:21.000+05:45,1698,50.743091,-1.898187,,17179878290,52161,,,,,,,,,,12,144.83333333333334,3.1657190635451506
BLUS,17,2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:14.000+05:45,1569,50.939474,-1.441514,71,17179878297,52094,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ163,2026-07-21T20:12:00.000+05:45,Saturday,53,52020,74,14,124.21428571428571,2.940955284552847
BLUS,1,2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:12.000+05:45,1812,51.04908,-1.323048,196,17179878312,50832,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ118,2026-07-21T19:55:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51000,168,11,159.9090909090909,2.940955284552847
SVCT,207,2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:07.000+05:45,7847,50.710768,-1.282293,276,17179878325,51367,,,,,,,,,,10,104.6,3.074930362116992
TDTR,153,2026-07-20T14:03:17.787+05:45,2026-07-20T19:48:01.000+05:45,217,51.529576,-1.79242,,17179878328,50581,,,,,,,,,,9,130.0,3.189354473386184
TDTR,17,2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:13.000+05:45,520,51.565118,-1.784866,54,17179878334,51913,,,,,,,,,,5,126.0,3.189354473386184
UNIL,U6C,2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:51.000+05:45,1224,50.938567,-1.379964,184,17179878362,50691,,,,,,,,,,16,129.75,1.630769230769231
BLUS,17,2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:32.000+05:45,1562,50.918031,-1.427973,321,17179878371,50732,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ353,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,50,50700,32,14,124.21428571428571,2.940955284552847
WDBC,m1,2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:15.000+05:45,1734,50.724747,-1.967986,54,17179878383,49935,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,24,2026-07-20T14:32:02.837+05:45,2026-07-20T19:48:58.000+05:45,1536,50.736539,-1.779688,,17179878396,50638,,,,,,,,,,14,141.71428571428572,3.1657190635451506
WDBC,25,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:52.000+05:45,2275,50.718171,-1.979052,,17179878400,52552,,,,,,,,,,10,138.6,3.1657190635451506
WDBC,m1,2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:13.000+05:45,1722,50.751548,-1.860041,26,17179878401,51973,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,538,2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:48.000+05:45,1805,50.888185,-1.456414,347,17179878402,51768,BODS_PH1121126_243_20260718_111.xml,PH1121126:243,BLUS:PH1121126:243:538,VJ5,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,17,33900,17868,15,128.6,2.940955284552847
BLUS,19,2026-07-20T13:59:25.874+05:45,2026-07-19T21:56:13.000+05:45,1603,50.941885,-1.4502,,17179878419,58273,BODS_PH1121126_506_20260601_111.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ276,2026-07-21T21:55:00.000+05:45,Sunday,51,58200,73,18,149.22222222222223,2.940955284552847
BLUS,1,2026-07-20T14:24:35.626+05:45,2026-07-20T20:09:14.000+05:45,1749,50.975864,-1.38776,16,17179878430,51854,BODS_PH1121126_204_20260718_122.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ179,2026-07-21T20:10:00.000+05:45,Sunday,43,51900,46,11,159.9090909090909,2.940955284552847
TDTR,17,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:20.000+05:45,525,51.55898,-1.780811,17,17179878434,52040,,,,,,,,,,5,126.0,3.189354473386184
SVCT,4,2026-07-20T14:38:22.344+05:45,2026-07-20T00:41:40.000+05:45,1309,50.732802,-1.159784,,17179878441,68200,,,,,,,,,,6,129.0,3.074930362116992
WDBC,m2,2026-07-20T14:33:58.243+05:45,2026-07-20T18:45:30.000+05:45,2281,50.725397,-1.957151,214,17179878466,46830,,,,,,,,,,15,108.66666666666667,3.1657190635451506
SWWD,R1,2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:12.000+05:45,1331,51.065921,-1.793541,273,17179878480,52572,,,,,,,,,,11,114.54545454545455,3.5063780260707635
SWWD,R6,2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:05.000+05:45,403,51.074451,-1.787032,76,17179878490,49625,,,,,,,,,,11,117.18181818181819,3.5063780260707635
WDBC,X6,2026-07-20T13:57:45.371+05:45,2026-07-20T13:26:39.000+05:45,1610,50.810709,-1.875654,,17179878492,27699,,,,,,,,,,7,133.0,3.1657190635451506
WDBC,m1,2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:28.000+05:45,1728,50.717371,-1.873185,223,17179878498,51268,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,1B,2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:28.000+05:45,235,50.722297,-1.860617,242,17179878502,49888,,,,,,,,,,13,118.07692307692308,3.1657190635451506
WDBC,1C,2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:19.000+05:45,1594,50.725508,-1.810123,124,17179878505,50599,,,,,,,,,,10,128.0,3.1657190635451506
SWWD,X4,2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:38.000+05:45,1334,51.197408,-1.81574,8,17179878507,49598,,,,,,,,,,16,139.125,3.5063780260707635
WDBC,X3,2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:10.000+05:45,1790,51.070387,-1.802254,288,17179878515,49750,,,,,,,,,,18,120.11111111111111,3.1657190635451506
BLUS,PRH,2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:12.000+05:45,1553,50.931496,-1.448546,,17179878521,52332,,,,,,,,,,13,109.6923076923077,2.940955284552847
WDBC,m2,2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:41.000+05:45,1778,50.728583,-1.934446,272,17179878527,52421,,,,,,,,,,15,108.66666666666667,3.1657190635451506
SVCT,9,2026-07-20T13:57:28.698+05:45,2026-07-20T00:48:47.000+05:45,1349,50.698024,-1.294145,,17179878533,68627,,,,,,,,,,4,125.75,3.074930362116992
BLUS,13,2026-07-20T13:46:42.598+05:45,2026-07-19T23:57:38.000+05:45,2744,50.915224,-1.361136,214,17179878539,65558,BODS_PH1121126_503_20260718_117.xml,PH1121126:503,BLUS:PH1121126:503:13,VJ98,2026-07-21T23:42:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,13,64620,938,14,130.21428571428572,2.940955284552847
BLUS,17,2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:53.000+05:45,1557,50.898216,-1.377117,,17179878553,52433,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ152,2026-07-21T20:20:00.000+05:45,Sunday,53,52500,67,14,124.21428571428571,2.940955284552847
WDBC,ONE,2026-07-20T14:04:40.663+05:45,2026-07-20T15:55:00.000+05:45,3825,50.717971,-1.977797,,17179878556,36600,,,,,,,,,,9,106.0,3.1657190635451506
SVCT,9,2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:26.000+05:45,1310,50.701443,-1.288835,226,17179878562,52646,,,,,,,,,,4,125.75,3.074930362116992
BLUS,PRH,2026-07-20T14:13:15.471+05:45,2026-07-20T13:41:24.000+05:45,1555,50.934561,-1.466893,,17179878572,28584,,,,,,,,,,13,109.6923076923077,2.940955284552847
DAMY,X8,2026-07-20T14:38:38.675+05:45,2026-07-20T13:13:55.000+05:45,1118,50.718151,-1.978022,,17179878575,26935,,,,,,,,,,12,103.41666666666667,3.508187134502923
WDBC,m1,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:41.000+05:45,1726,50.725348,-1.943981,106,17179878580,50801,,,,,,,,,,13,138.6153846153846,3.1657190635451506
UNIL,U1C,2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:19.000+05:45,1205,50.908878,-1.407884,,17179878581,51799,,,,,,,,,,20,114.0,1.630769230769231
WDBC,X6,2026-07-20T14:11:02.586+05:45,2026-07-20T19:05:31.000+05:45,1590,50.847871,-1.7905,196,17179878582,48031,,,,,,,,,,7,133.0,3.1657190635451506
WDBC,1B,2026-07-20T13:58:18.490+05:45,2026-07-20T19:43:07.000+05:45,232,50.752921,-1.76513,,17179878592,50287,,,,,,,,,,13,118.07692307692308,3.1657190635451506
TDTR,5,2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:29.000+05:45,1663,51.563286,-1.785411,293,17179878597,49769,,,,,,,,,,13,153.76923076923077,3.189354473386184
TDTR,12,2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:58.000+05:45,276,51.571147,-1.785483,165,17179878618,51598,,,,,,,,,,12,118.0,3.189354473386184
WDBC,1A,2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:48.000+05:45,1691,50.730068,-1.82703,58,17179878624,51588,,,,,,,,,,13,123.84615384615384,3.1657190635451506
BLUS,2,2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:55.000+05:45,1672,50.924562,-1.394075,35,17179878643,51055,BODS_PH1121126_203_20260830_125.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ66,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,50700,355,7,93.0,2.940955284552847
SVCT,200,2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:24.000+05:45,7844,50.644172,-1.320416,155,17179878651,52644,,,,,,,,,,11,127.63636363636364,3.074930362116992
WDBC,30,2026-07-20T14:29:50.987+05:45,2026-07-20T17:48:20.000+05:45,1740,50.646629,-2.267441,165,17179878653,43400,,,,,,,,,,14,122.64285714285714,3.1657190635451506
SWWD,978,2026-07-20T14:00:15.584+05:45,2026-07-20T19:44:52.000+05:45,1579,51.080802,-1.771492,,17179878655,50392,,,,,,,,,,8,153.125,3.5063780260707635
BLUS,16,2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:09.000+05:45,261,50.91538,-1.360906,220,17179878673,52329,BODS_PH1121126_196_20260830_125.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ131,2026-07-21T20:24:00.000+05:45,Saturday,43,52740,411,9,118.0,2.940955284552847
SVCT,3,2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:09.000+05:45,1622,50.693026,-1.144562,351,17179878685,49569,,,,,,,,,,8,128.875,3.074930362116992
SWWD,8,2026-07-20T14:38:05.833+05:45,2026-07-20T20:07:49.000+05:45,1681,51.06978,-1.794165,,17179878691,51769,,,,,,,,,,13,134.6153846153846,3.5063780260707635
SWWD,X5,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:20.000+05:45,1636,51.420711,-1.73124,,17179878697,52040,,,,,,,,,,11,153.9090909090909,3.5063780260707635
WDBC,m2,2026-07-20T13:48:38.078+05:45,2026-07-20T18:45:30.000+05:45,2281,50.725397,-1.957151,214,17179878698,46830,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,5,2026-07-20T14:37:16.190+05:45,2026-07-20T20:21:46.000+05:45,1810,50.971841,-1.350776,351,17179878699,52606,BODS_PH1121126_200_20260830_120.xml,PH1121126:200,BLUS:PH1121126:200:5,VJ53,2026-07-21T19:45:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,50400,2206,11,145.8181818181818,2.940955284552847
BLUS,1,2026-07-20T14:07:09.895+05:45,2026-07-20T19:52:05.000+05:45,1811,50.967658,-1.391276,184,17179878709,50825,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ118,2026-07-21T19:55:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51000,175,11,159.9090909090909,2.940955284552847
SVCT,4,2026-07-20T14:14:05.213+05:45,2026-07-20T00:41:40.000+05:45,1309,50.732802,-1.159784,,17179878726,68200,,,,,,,,,,6,129.0,3.074930362116992
WDBC,125,2026-07-20T14:24:19.018+05:45,2026-07-20T19:25:03.000+05:45,2710,50.847015,-1.791925,,17179878737,49203,,,,,,,,,,16,125.75,3.1657190635451506
DAMY,X8,2026-07-20T13:55:16.179+05:45,2026-07-20T19:39:50.000+05:45,1793,50.85595,-2.164067,,17179878741,50090,,,,,,,,,,12,103.41666666666667,3.508187134502923
UNIL,U1C,2026-07-20T14:12:25.550+05:45,2026-07-20T19:56:56.000+05:45,1220,50.907907,-1.40794,,17179878743,51116,,,,,,,,,,20,114.0,1.630769230769231
WDBC,13A,2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:06.000+05:45,1673,50.800088,-1.988196,,17179878752,50886,,,,,,,,,,18,115.44444444444444,3.1657190635451506
WDBC,5,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:55.000+05:45,2263,50.721169,-1.867978,,17179878770,50935,,,,,,,,,,9,145.22222222222223,3.1657190635451506
BLUS,18,2026-07-20T13:52:30.529+05:45,2026-07-20T19:36:55.000+05:45,1246,50.902785,-1.404883,,17179878774,49915,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ409,2026-07-21T19:37:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,34,49920,5,10,138.6,2.940955284552847
WDBC,31,2026-07-20T14:09:22.773+05:45,2026-07-20T19:53:53.000+05:45,1508,50.684897,-2.217807,,17179878776,50933,,,,,,,,,,12,133.25,3.1657190635451506
SWWD,X5,2026-07-20T14:03:01.130+05:45,2026-07-20T18:31:04.000+05:45,1580,51.069646,-1.795888,,17179878781,45964,,,,,,,,,,11,153.9090909090909,3.5063780260707635
BLUS,15,2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:24.000+05:45,256,50.897767,-1.374392,283,17179878784,51504,BODS_PH1121126_505_20260601_113.xml,PH1121126:505,BLUS:PH1121126:505:15,VJ1,2026-07-21T20:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,32,51600,96,11,130.8181818181818,2.940955284552847
SWWD,R1,2026-07-20T14:33:25.124+05:45,2026-07-20T20:17:51.000+05:45,1339,51.072953,-1.805729,293,17179878797,52371,,,,,,,,,,11,114.54545454545455,3.5063780260707635
WDBC,13,2026-07-20T14:37:49.223+05:45,2026-07-20T20:14:54.000+05:45,1697,50.800006,-1.988161,,17179878806,52194,,,,,,,,,,9,148.33333333333334,3.1657190635451506
WDBC,4,2026-07-20T14:30:07.401+05:45,2026-07-20T20:14:45.000+05:45,2255,50.800092,-1.988201,279,17179878809,52185,,,,,,,,,,12,159.08333333333334,3.1657190635451506
BLUS,5,2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:09.000+05:45,1529,50.970933,-1.350444,202,17179878827,49569,BODS_PH1121126_200_20260830_120.xml,PH1121126:200,BLUS:PH1121126:200:5,VJ53,2026-07-21T19:45:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,50400,831,11,145.8181818181818,2.940955284552847
SQ,TW1,2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:16.000+05:45,9501,50.698014,-1.294492,,17179878836,50116,,,,,,,,,,12,96.33333333333333,
BLUS,1,2026-07-20T13:47:15.639+05:45,2026-07-20T19:31:53.000+05:45,1812,51.064922,-1.31016,107,17179878837,49613,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ395,2026-07-21T19:25:00.000+05:45,Saturday,47,49200,413,11,159.9090909090909,2.940955284552847
WDBC,m2,2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:24.000+05:45,1780,50.727283,-1.841596,191,17179878842,51084,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,9,2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:34.000+05:45,2761,50.861373,-1.40064,21,17179878845,52294,BODS_PH1121126_198_20260412_111.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ167,2026-07-21T20:15:00.000+05:45,Saturday,60,52200,94,6,118.5,2.940955284552847
BLUS,18,2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:18.000+05:45,1234,50.907754,-1.344577,126,17179878848,50778,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ127,2026-07-21T19:47:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,55,50520,258,10,138.6,2.940955284552847
WDBC,6,2026-07-20T14:22:22.800+05:45,2026-07-20T20:07:07.000+05:45,249,50.765361,-1.930935,216,17179878854,51727,,,,,,,,,,9,124.11111111111111,3.1657190635451506
WDBC,m1,2026-07-20T14:04:24.068+05:45,2026-07-20T19:49:08.000+05:45,1717,50.739038,-1.863654,8,17179878877,50648,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,36,2026-07-20T13:48:21.594+05:45,2026-07-20T19:33:11.000+05:45,108,50.740713,-1.899583,191,17179878883,49691,,,,,,,,,,10,134.4,3.1657190635451506
BLUS,N18,2026-07-20T14:06:36.625+05:45,2026-07-20T09:11:31.000+05:45,1803,50.906859,-1.403564,,17179878886,12391,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,VJ255,2026-07-21T01:08:00.000+05:45,Sunday,29,69780,57389,16,121.9375,2.940955284552847
TDTR,13,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:35.000+05:45,2706,51.562655,-1.769658,281,17179878907,50795,,,,,,,,,,9,123.44444444444444,3.189354473386184
WDBC,15,2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:33.000+05:45,1195,50.745563,-1.820684,218,17179878928,52713,,,,,,,,,,10,136.5,3.1657190635451506
TDTR,13,2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:56.000+05:45,2101,51.554416,-1.725225,97,17179878932,52496,,,,,,,,,,9,123.44444444444444,3.189354473386184
WDBC,50,2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:15.000+05:45,1707,50.676996,-1.951829,25,17179878937,52695,,,,,,,,,,16,98.9375,3.1657190635451506
WDBC,m1,2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:37.000+05:45,1727,50.734056,-1.870119,,17179878945,50857,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,81,2026-07-20T13:52:13.955+05:45,2026-07-20T19:36:53.000+05:45,1533,50.740539,-1.745873,,17179878961,49913,,,,,,,,,,9,116.66666666666667,3.1657190635451506
TDTR,1,2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:42.000+05:45,2774,51.541628,-1.728637,21,17179878967,51822,,,,,,,,,,12,131.66666666666666,3.189354473386184
WDBC,NFR,2026-07-20T14:12:25.550+05:45,2026-07-20T19:56:57.000+05:45,1823,50.817916,-1.572143,,17179878968,51117,,,,,,,,,,17,113.29411764705883,3.1657190635451506
SWWD,66,2026-07-20T13:53:20.555+05:45,2026-07-20T18:45:35.000+05:45,1543,51.080982,-1.771812,196,17179878970,46835,,,,,,,,,,7,83.28571428571429,3.5063780260707635
BLUS,1,2026-07-20T13:57:28.698+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,17179878974,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
TDTR,159,2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:04.000+05:45,1274,51.529759,-1.792208,166,17179878985,50704,,,,,,,,,,7,118.57142857142857,3.189354473386184
WDBC,Q7,2026-07-20T13:49:44.693+05:45,2026-07-20T13:00:14.000+05:45,1539,50.806345,-2.003107,,17179878986,26114,,,,,,,,,,13,127.61538461538461,3.1657190635451506
SWWD,MHDRT,2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:50.000+05:45,7923,51.420012,-1.717614,234,17179878991,50450,,,,,,,,,,8,123.25,3.5063780260707635
UNIL,U6C,2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:18.000+05:45,1224,50.906859,-1.406327,,17179878998,52278,,,,,,,,,,16,129.75,1.630769230769231
SWWD,R2,2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:06.000+05:45,402,51.077216,-1.787049,344,17179879004,51486,,,,,,,,,,8,85.875,3.5063780260707635
WDBC,4,2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:05.000+05:45,2262,50.747843,-2.000413,24,17179879005,52145,,,,,,,,,,12,159.08333333333334,3.1657190635451506
SWWD,29,2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:34.000+05:45,153,51.033626,-1.841155,263,17179879017,51754,,,,,,,,,,9,120.0,3.5063780260707635
SVCT,9,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:56.000+05:45,1312,50.700955,-1.274157,255,17179879023,51236,,,,,,,,,,4,125.75,3.074930362116992
BLUS,17,2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:09.000+05:45,1560,50.92237,-1.434681,,17179879034,50769,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ1,2026-07-21T19:52:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,50820,51,14,124.21428571428571,2.940955284552847
BLUS,18,2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:25.000+05:45,1242,50.910061,-1.418924,302,17179879040,51085,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ410,2026-07-21T19:57:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,34,51120,35,10,138.6,2.940955284552847
BLUS,538,2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:29.000+05:45,1632,50.900306,-1.473327,46,17179879041,52409,BODS_PH1121126_243_20260718_111.xml,PH1121126:243,BLUS:PH1121126:243:538,VJ5,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,17,33900,18509,15,128.6,2.940955284552847
BLUS,11,2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:01.000+05:45,281,50.91836,-1.484878,284,17179879044,50881,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:11,VJ138,2026-07-21T19:55:00.000+05:45,Saturday,20,51000,119,8,126.5,2.940955284552847
WDBC,6,2026-07-20T14:28:11.478+05:45,2026-07-20T16:03:07.000+05:45,245,50.781369,-1.955091,,17179879045,37087,,,,,,,,,,9,124.11111111111111,3.1657190635451506
SWWD,X5,2026-07-20T14:17:07.690+05:45,2026-07-20T19:30:29.000+05:45,1635,51.069611,-1.795834,,17179879048,49529,,,,,,,,,,11,153.9090909090909,3.5063780260707635
TDTR,155,2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:36.000+05:45,1661,51.528307,-1.786945,86,17179879063,51636,,,,,,,,,,9,111.77777777777777,3.189354473386184
WDBC,ONE,2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:36.000+05:45,3828,50.715266,-1.973915,261,17179879070,50856,,,,,,,,,,9,106.0,3.1657190635451506
WDBC,5,2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:00.000+05:45,2273,50.745071,-1.716731,116,17179879080,51960,,,,,,,,,,9,145.22222222222223,3.1657190635451506
WDBC,m1,2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:44.000+05:45,1726,50.72417,-1.908444,115,17179879095,51404,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,50,2026-07-20T13:51:07.853+05:45,2026-07-20T17:47:04.000+05:45,1409,50.6099,-1.962524,,17179879100,43324,,,,,,,,,,16,98.9375,3.1657190635451506
