pulled_at,recorded_at,vehicle_ref,route_number,operator_ref,latitude,longitude,bearing
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:40.000+05:45,2763,12,BLUS,50.918856,-1.487069,280
2026-07-20T13:51:57.510+05:45,2026-07-20T19:10:10.000+05:45,1525,30,WDBC,50.612678,-2.453447,
2026-07-20T14:29:01.106+05:45,2026-07-20T19:57:59.000+05:45,101,42,TDTR,51.417408,-1.734743,117
2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:43.000+05:45,1755,2,BLUS,50.906581,-1.406739,
2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:51.000+05:45,1660,5,TDTR,51.562644,-1.783047,
2026-07-20T13:49:44.693+05:45,2026-07-20T18:39:30.000+05:45,1144,CR9,DAMY,50.861576,-2.160278,
2026-07-20T13:46:59.145+05:45,2026-07-20T18:18:19.000+05:45,1323,ST,SWWD,51.070156,-1.805134,
2026-07-20T14:31:46.259+05:45,2026-07-20T00:48:25.000+05:45,1231,U1A,UNIL,50.950308,-1.364667,
2026-07-20T14:07:09.895+05:45,2026-07-20T19:52:05.000+05:45,1705,50,WDBC,50.61775,-1.958223,167
2026-07-20T14:28:44.394+05:45,2026-07-20T20:13:31.000+05:45,9101,TM1,SQ,50.71782,-1.977795,
2026-07-20T14:30:07.401+05:45,2026-07-20T13:41:24.000+05:45,1555,PRH,BLUS,50.934561,-1.466893,
2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:19.000+05:45,1738,5,WDBC,50.750298,-1.877062,
2026-07-20T13:56:38.969+05:45,2026-07-20T19:19:59.000+05:45,1709,50,WDBC,50.726795,-1.86473,
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:29.000+05:45,6921,19,BLUS,50.926791,-1.44301,319
2026-07-20T13:58:18.490+05:45,2026-07-20T15:55:00.000+05:45,3825,ONE,WDBC,50.717971,-1.977797,
2026-07-20T14:25:25.565+05:45,2026-07-20T20:09:49.000+05:45,1520,1,SVCT,50.698822,-1.295078,172
2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:48.000+05:45,1788,X3,WDBC,51.070258,-1.805114,
2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:30.000+05:45,1506,D2,SWWD,50.989845,-1.757238,
2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:32.000+05:45,1799,1,BLUS,51.034868,-1.32886,195
2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:57.000+05:45,1245,18,BLUS,50.922011,-1.442361,113
2026-07-20T14:00:15.584+05:45,2026-07-20T19:44:44.000+05:45,1813,1,BLUS,50.923572,-1.405201,176
2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:55.000+05:45,1692,U3,WDBC,50.726777,-1.818246,305
2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:19.000+05:45,7101,201,SVCT,50.723896,-1.260395,63
2026-07-20T14:31:46.259+05:45,2026-07-20T00:40:57.000+05:45,1227,U1C,UNIL,50.896139,-1.403121,
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:32.000+05:45,2725,2,SWWD,51.133994,-1.898874,160
2026-07-20T14:30:07.401+05:45,2026-07-20T20:14:39.000+05:45,1786,X3,WDBC,50.847094,-1.791452,
2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:51.000+05:45,1725,m1,WDBC,50.719851,-1.876786,331
2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:52.000+05:45,1828,NFG,BLUS,50.757918,-1.543691,
2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:23.000+05:45,1508,31,WDBC,50.68491,-2.217847,
2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:41.000+05:45,1520,1,SVCT,50.762298,-1.299274,240
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:35.000+05:45,227,20,BLUS,50.925295,-1.388583,
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:53.000+05:45,1113,CR9,DAMY,50.711839,-2.449726,284
2026-07-20T13:54:59.654+05:45,2026-07-20T17:14:31.000+05:45,1599,PR9,SWWD,51.068723,-1.793319,
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:13.000+05:45,3813,38,SVCT,50.694927,-1.320449,161
2026-07-20T14:15:28.101+05:45,2026-07-20T20:00:12.000+05:45,2270,25,WDBC,50.740198,-1.970794,
2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:12.000+05:45,1755,2,BLUS,50.962099,-1.379048,303
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:16.000+05:45,2781,1B,TDTR,51.558478,-1.780911,14
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:30.000+05:45,2774,1,TDTR,51.539925,-1.729499,162
2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:36.000+05:45,1558,17,BLUS,50.907764,-1.410356,247
2026-07-20T14:09:56.012+05:45,2026-07-20T13:12:59.000+05:45,7844,200,SVCT,50.695852,-1.311399,
2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:05.000+05:45,1327,PR9,SWWD,51.068729,-1.793279,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:45.000+05:45,1660,5,TDTR,51.571783,-1.801508,178
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:51.000+05:45,238,1B,WDBC,50.728465,-1.790962,262
2026-07-20T14:37:16.190+05:45,2026-07-20T20:21:56.000+05:45,1318,5,SVCT,50.698183,-1.294419,
2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:52.000+05:45,1245,18,BLUS,50.922289,-1.433405,320
2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:33.000+05:45,1765,m2,WDBC,50.728974,-1.941488,96
2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:23.000+05:45,1553,PRH,BLUS,50.938466,-1.457337,59
2026-07-20T14:32:52.075+05:45,2026-07-20T20:14:54.000+05:45,1697,13,WDBC,50.800006,-1.988161,
2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:22.000+05:45,2745,20,BLUS,50.923321,-1.395108,205
2026-07-20T14:12:42.220+05:45,2026-07-20T18:43:24.000+05:45,1512,7,SVCT,50.697907,-1.294255,
2026-07-20T14:30:23.803+05:45,2026-07-20T20:14:53.000+05:45,1335,X4,SWWD,51.176909,-1.762119,143
2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:31.000+05:45,1314,8,SVCT,50.655977,-1.15485,102
2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:33.000+05:45,1802,1,BLUS,51.004804,-1.347323,32
2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:47.000+05:45,1792,13,WDBC,50.804592,-1.990619,117
2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:22.000+05:45,1332,R1,SWWD,51.065789,-1.792759,275
2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:26.000+05:45,286,9,BLUS,50.911269,-1.491073,147
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:28.000+05:45,1246,18,BLUS,50.902785,-1.404883,
2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:39.000+05:45,1716,m1,WDBC,50.723211,-1.906952,242
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:31.000+05:45,282,4,BLUS,50.973592,-1.439949,279
2026-07-20T14:02:27.965+05:45,2026-07-20T18:43:45.000+05:45,1604,12,BLUS,50.901033,-1.404704,
2026-07-20T13:48:54.550+05:45,2026-07-20T19:32:53.000+05:45,1698,U3,WDBC,50.742869,-1.898511,
2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:40.000+05:45,1217,U6H,UNIL,50.938531,-1.387378,271
2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:26.000+05:45,2101,13,TDTR,51.562626,-1.782515,
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:32.000+05:45,520,17,TDTR,51.571845,-1.777037,357
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:39.000+05:45,275,1B,TDTR,51.564985,-1.826404,140
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:39.000+05:45,1778,m2,WDBC,50.724423,-1.908899,294
2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:10.000+05:45,260,14,BLUS,50.904559,-1.402541,
2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:34.000+05:45,2751,777,WDBC,50.770713,-1.564103,253
2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:17.000+05:45,224,3,BLUS,50.917937,-1.381557,83
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:45.000+05:45,1822,60,WDBC,50.696394,-1.931706,354
2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:42.000+05:45,1553,PRH,BLUS,50.931506,-1.448556,150
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:45.000+05:45,1529,5,BLUS,50.973819,-1.446213,159
2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:21.000+05:45,1641,X7R,SWWD,50.934084,-1.511092,141
2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:42.000+05:45,1848,17,WDBC,50.724295,-1.864094,32
2026-07-20T14:35:04.009+05:45,2026-07-20T14:29:56.000+05:45,1507,CR9,DAMY,50.850086,-2.160565,
2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:26.000+05:45,1790,X3,WDBC,51.070256,-1.805049,
2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:02.000+05:45,2266,18,WDBC,50.725528,-1.914185,289
2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:26.000+05:45,1562,17,BLUS,50.934424,-1.462807,251
2026-07-20T13:49:44.693+05:45,2026-07-20T19:32:20.000+05:45,7925,MHDRT,SWWD,51.443179,-1.603967,51
2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:30.000+05:45,2259,4,WDBC,50.784377,-1.972289,175
2026-07-20T14:06:36.625+05:45,2026-07-20T13:09:34.000+05:45,7849,205,SVCT,50.695579,-1.311294,26
2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:07.000+05:45,1815,82,WDBC,50.7366,-1.779748,
2026-07-20T14:36:26.568+05:45,2026-07-20T20:21:02.000+05:45,1308,37,SVCT,50.722747,-1.189172,178
2026-07-20T14:00:32.028+05:45,2026-07-20T19:45:03.000+05:45,1339,R1,SWWD,51.045129,-1.789746,
2026-07-20T14:37:16.190+05:45,2026-07-20T15:21:27.000+05:45,246,1C,WDBC,50.719131,-1.876064,
2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:14.000+05:45,1630,13,WDBC,50.799677,-1.886413,298
2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:36.000+05:45,277,80,TDTR,51.237495,-1.648731,83
2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:02.000+05:45,2259,4,WDBC,50.724223,-1.977814,203
2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:54.000+05:45,1508,31,WDBC,50.684882,-2.217847,
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:32.000+05:45,286,9,BLUS,50.921878,-1.472448,249
2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:57.000+05:45,1773,m2,WDBC,50.724062,-1.960075,241
2026-07-20T13:53:37.033+05:45,2026-07-20T13:20:12.000+05:45,403,634,BLUS,50.994095,-1.500459,220
2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:37.000+05:45,1778,m2,WDBC,50.726351,-1.917935,288
2026-07-20T14:00:15.584+05:45,2026-07-20T19:35:02.000+05:45,1707,50,WDBC,50.609821,-1.959849,
2026-07-20T14:25:42.139+05:45,2026-07-20T13:44:32.000+05:45,2731,DEAD,SQ,50.819832,-1.568339,
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:20.000+05:45,1816,81,WDBC,50.719807,-1.870448,57
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:14.000+05:45,1266,16,BLUS,50.917971,-1.380924,263
2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:16.000+05:45,1539,Q7,WDBC,50.804241,-1.989424,110
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:15.000+05:45,1738,5,WDBC,50.750636,-1.88034,85
2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:32.000+05:45,1773,m2,WDBC,50.727949,-1.95448,205
2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:17.000+05:45,1550,17,BLUS,50.935149,-1.468185,331
2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:37.000+05:45,1622,3,SVCT,50.70966,-1.14304,
2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:28.000+05:45,1214,U2B,UNIL,50.937669,-1.400002,66
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:22.000+05:45,1521,3,SVCT,50.641114,-1.260296,142
2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:11.000+05:45,1195,15,WDBC,50.760432,-1.871695,18
2026-07-20T13:54:26.649+05:45,2026-07-20T19:38:51.000+05:45,109,36,WDBC,50.720968,-1.880267,138
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:50.000+05:45,7901,SSS,TDTR,51.566275,-1.782526,45
2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:49.000+05:45,2253,3,WDBC,50.76407,-2.002978,150
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:43.000+05:45,1845,14,WDBC,50.751685,-1.876514,17
2026-07-20T14:27:05.255+05:45,2026-07-20T20:12:01.000+05:45,1246,18,BLUS,50.908259,-1.339831,83
2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:20.000+05:45,1708,50,WDBC,50.65554,-1.961478,189
2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:58.000+05:45,522,5,TDTR,51.562521,-1.781087,
2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:00.000+05:45,154,26,SWWD,51.092541,-2.123904,312
2026-07-20T14:00:32.028+05:45,2026-07-20T19:44:59.000+05:45,516,17,TDTR,51.568009,-1.775827,344
2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:34.000+05:45,2258,17,WDBC,50.732769,-1.970161,309
2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:25.000+05:45,1783,m2,WDBC,50.727332,-1.92212,115
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:32.000+05:45,282,4,BLUS,50.9544,-1.45255,178
2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:40.000+05:45,1585,66,SWWD,51.099123,-1.757793,198
2026-07-20T14:19:20.193+05:45,2026-07-20T20:04:12.000+05:45,1119,14,WDBC,50.743891,-1.945635,42
2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:21.000+05:45,2269,18,WDBC,50.737885,-1.969665,108
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:38.000+05:45,1773,m2,WDBC,50.724843,-1.967973,233
2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:32.000+05:45,1672,2,BLUS,50.928761,-1.385357,25
2026-07-20T14:38:05.833+05:45,2026-07-20T20:22:34.000+05:45,2284,12,WDBC,50.752036,-1.841855,
2026-07-20T14:34:47.568+05:45,2026-07-20T19:44:04.000+05:45,1263,5,WDBC,50.719123,-1.87596,
2026-07-20T13:59:08.306+05:45,2026-07-20T00:40:57.000+05:45,1227,U1C,UNIL,50.896139,-1.403121,
2026-07-20T14:05:29.987+05:45,2026-07-20T19:49:56.000+05:45,525,17,TDTR,51.559724,-1.771963,75
2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:49.000+05:45,7923,MHDRT,SWWD,51.408164,-1.658086,280
2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:35.000+05:45,1548,17,BLUS,50.895825,-1.380889,232
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:23.000+05:45,1742,3,SVCT,50.653511,-1.156422,235
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:26.000+05:45,1317,1,SVCT,50.698631,-1.294589,
2026-07-20T13:56:55.713+05:45,2026-07-20T13:06:28.000+05:45,1532,C,WDBC,50.747141,-1.722489,
2026-07-20T14:01:21.739+05:45,2026-07-20T19:46:12.000+05:45,1339,R1,SWWD,51.044348,-1.789359,114
2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:44.000+05:45,1578,PR11,SWWD,51.099391,-1.789235,51
2026-07-20T14:33:25.124+05:45,2026-07-20T00:48:25.000+05:45,1231,U1A,UNIL,50.950308,-1.364667,
2026-07-20T13:56:22.403+05:45,2026-07-20T13:18:55.000+05:45,1279,159,TDTR,51.530012,-1.792249,149
2026-07-20T14:20:26.643+05:45,2026-07-20T20:04:48.000+05:45,1650,7,SVCT,50.669368,-1.555094,215
2026-07-20T14:26:48.723+05:45,2026-07-20T15:21:27.000+05:45,246,1C,WDBC,50.719131,-1.876064,
2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:42.000+05:45,6939,19a,BLUS,50.902301,-1.405394,
2026-07-20T14:13:15.471+05:45,2026-07-20T19:58:01.000+05:45,286,9,BLUS,50.908132,-1.408102,341
2026-07-20T14:16:01.086+05:45,2026-07-20T14:29:56.000+05:45,1507,CR9,DAMY,50.850086,-2.160565,
2026-07-20T14:12:42.220+05:45,2026-07-20T17:47:04.000+05:45,1409,50,WDBC,50.6099,-1.962524,
2026-07-20T14:26:15.428+05:45,2026-07-20T13:26:39.000+05:45,1610,X6,WDBC,50.810709,-1.875654,
2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:11.000+05:45,101,42,TDTR,51.428445,-1.854768,
2026-07-20T13:56:55.713+05:45,2026-07-20T13:26:39.000+05:45,1610,X6,WDBC,50.810709,-1.875654,
2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:24.000+05:45,1717,m1,WDBC,50.745838,-1.820679,
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:27.000+05:45,1205,U1C,UNIL,50.937806,-1.39651,
2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:44.000+05:45,1782,X8,DAMY,50.820399,-2.124836,316
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:02.000+05:45,1789,X3,WDBC,50.719871,-1.876771,14
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:28.000+05:45,1342,8,SVCT,50.716364,-1.124461,174
2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:42.000+05:45,1641,X7,SWWD,50.911395,-1.428667,282
2026-07-20T14:07:43.066+05:45,2026-07-20T12:25:56.000+05:45,1230,28,BLUS,50.962062,-1.430287,95
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:40.000+05:45,1214,U2C,UNIL,50.939062,-1.392636,81
2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:51.000+05:45,3827,7A,WDBC,50.74374,-1.945416,310
2026-07-20T14:37:16.190+05:45,2026-07-20T15:45:47.000+05:45,1772,m2,WDBC,50.727219,-1.841685,
2026-07-20T13:59:25.874+05:45,2026-07-20T19:27:39.000+05:45,1646,86,WDBC,50.75964,-1.538545,
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:44.000+05:45,2766,1A,TDTR,51.561308,-1.765764,336
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:36.000+05:45,217,153,TDTR,51.529542,-1.792416,
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:24.000+05:45,2783,1B,TDTR,51.540495,-1.737084,71
2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:54.000+05:45,1559,17,BLUS,50.93868,-1.456214,285
2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:53.000+05:45,1660,5,TDTR,51.559336,-1.78051,22
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:07.000+05:45,1112,CR8,DAMY,50.612043,-2.45349,
2026-07-20T14:28:44.394+05:45,2026-07-20T20:13:24.000+05:45,1326,X4,SWWD,51.10705,-1.79397,4
2026-07-20T14:02:27.965+05:45,2026-07-20T19:03:37.000+05:45,2271,1C,WDBC,50.719247,-1.876206,
2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:41.000+05:45,1316,1,SVCT,50.762059,-1.299959,67
2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:13.000+05:45,1714,m2,WDBC,50.71796,-1.978897,
2026-07-20T14:15:11.585+05:45,2026-07-20T20:00:04.000+05:45,1103,14,WDBC,50.723105,-1.971482,233
2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:38.000+05:45,11,908,SWWD,50.992575,-1.752635,71
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:14.000+05:45,1684,13,WDBC,50.780758,-1.881687,179
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:26.000+05:45,238,1B,WDBC,50.723544,-1.848644,
2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:55.000+05:45,1573,80,TDTR,51.420613,-1.731422,
2026-07-20T14:19:03.545+05:45,2026-07-20T20:03:50.000+05:45,1521,3,SVCT,50.658769,-1.285527,190
2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:46.000+05:45,1844,16,WDBC,50.725413,-1.966546,
2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:09.000+05:45,1649,7,SVCT,50.686514,-1.359209,81
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:14.000+05:45,1683,6,WDBC,50.800983,-1.988507,357
2026-07-20T14:04:24.068+05:45,2026-07-20T19:06:39.000+05:45,1796,1,BLUS,50.903117,-1.403582,104
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:32.000+05:45,109,36,WDBC,50.73511,-1.912416,120
2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:36.000+05:45,1274,159,TDTR,51.529759,-1.792208,
2026-07-20T14:00:32.028+05:45,2026-07-20T19:45:21.000+05:45,284,9,BLUS,50.815992,-1.335745,310
2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:56.000+05:45,2263,5,WDBC,50.726109,-1.862274,
2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:41.000+05:45,1247,18,BLUS,50.928954,-1.463402,206
2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:12.000+05:45,2773,5,TDTR,51.563536,-1.78587,284
2026-07-20T13:59:25.874+05:45,2026-07-20T14:29:56.000+05:45,1507,CR9,DAMY,50.850086,-2.160565,
2026-07-20T13:49:44.693+05:45,2026-07-20T18:45:35.000+05:45,1543,66,SWWD,51.080982,-1.771812,196
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:15.000+05:45,1739,16,WDBC,50.719391,-1.881563,280
2026-07-20T14:03:34.279+05:45,2026-07-20T19:03:38.000+05:45,1140,152,TDTR,51.567447,-1.811171,
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:41.000+05:45,1767,m2,WDBC,50.72612,-1.813703,86
2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:20.000+05:45,402,R2,SWWD,51.070475,-1.79441,
2026-07-20T14:13:48.607+05:45,2026-07-20T19:58:36.000+05:45,1690,U3,WDBC,50.741395,-1.89008,129
2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:23.000+05:45,1598,X5,SWWD,51.525773,-1.72468,343
2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:44.000+05:45,1828,NFG,BLUS,50.817474,-1.418517,143
2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:46.000+05:45,279,22,TDTR,51.563116,-1.784865,
2026-07-20T14:08:32.993+05:45,2026-07-20T15:52:08.000+05:45,Mike_TGH,22,WDBC,50.71943,-1.97788,
2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:41.000+05:45,2733,11,TDTR,51.543441,-1.802405,
2026-07-20T13:49:44.693+05:45,2026-07-20T00:35:20.000+05:45,1265,16,BLUS,50.921263,-1.356555,
2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:18.000+05:45,1250,504,BLUS,50.983589,-1.467628,
2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:18.000+05:45,1557,17,BLUS,50.908877,-1.413211,87
