pulled_at,recorded_at,vehicle_ref,route_number,operator_ref,latitude,longitude,bearing
2026-07-20T13:54:59.654+05:45,2026-07-20T19:09:57.000+05:45,6929,19a,BLUS,50.911583,-1.328395,
2026-07-20T14:08:49.468+05:45,2026-07-20T19:48:49.000+05:45,1330,X7,SWWD,51.07353,-1.795795,
2026-07-20T13:59:42.436+05:45,2026-07-20T16:03:07.000+05:45,245,6,WDBC,50.781369,-1.955091,
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:41.000+05:45,1678,8,SWWD,51.192511,-1.733314,
2026-07-20T14:19:20.193+05:45,2026-07-20T20:04:12.000+05:45,3813,38,SVCT,50.69441,-1.309812,288
2026-07-20T14:23:12.551+05:45,2026-07-20T12:25:56.000+05:45,1230,28,BLUS,50.962062,-1.430287,95
2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:11.000+05:45,108,36,WDBC,50.769106,-1.904031,277
2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:59.000+05:45,1543,663,SWWD,51.080567,-1.771588,
2026-07-20T14:24:02.310+05:45,2026-07-20T20:09:01.000+05:45,6939,19a,BLUS,50.903979,-1.347869,54
2026-07-20T14:37:49.223+05:45,2026-07-20T13:07:56.000+05:45,1272,152,TDTR,51.530068,-1.792261,
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:21.000+05:45,7924,PVDRT,SWWD,51.340915,-1.941806,257
2026-07-20T13:58:51.599+05:45,2026-07-20T19:43:26.000+05:45,238,1B,WDBC,50.731758,-1.803457,304
2026-07-20T14:25:58.742+05:45,2026-07-20T19:50:36.000+05:45,216,16,TDTR,51.609331,-1.788336,
2026-07-20T14:32:19.323+05:45,2026-07-20T19:07:53.000+05:45,254,14,BLUS,50.904754,-1.402617,
2026-07-20T14:13:15.471+05:45,2026-07-20T19:57:46.000+05:45,1696,5,WDBC,50.724737,-1.863508,
2026-07-20T14:28:27.930+05:45,2026-07-20T13:31:15.000+05:45,1102,L5,WDBC,50.741575,-2.059525,
2026-07-20T14:36:59.541+05:45,2026-07-20T20:21:41.000+05:45,1504,D3,SWWD,51.074944,-1.786129,91
2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:26.000+05:45,1304,8,SVCT,50.69797,-1.294108,
2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:21.000+05:45,1724,m1,WDBC,50.721869,-1.973906,235
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:01.000+05:45,1115,19,BLUS,50.902949,-1.404206,37
2026-07-20T14:04:07.496+05:45,2026-07-20T19:10:54.000+05:45,1275,2,TDTR,51.562434,-1.781476,
2026-07-20T13:49:44.693+05:45,2026-07-20T13:48:34.000+05:45,1206,U6H,UNIL,50.938535,-1.429147,
2026-07-20T14:34:14.663+05:45,2026-07-20T20:19:02.000+05:45,525,17,TDTR,51.562474,-1.782052,
2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:35.000+05:45,228,14,BLUS,50.917562,-1.373827,102
2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:01.000+05:45,101,42,TDTR,51.416011,-1.798221,86
2026-07-20T14:31:13.123+05:45,2026-07-20T20:16:00.000+05:45,2263,5,WDBC,50.722907,-1.865426,33
2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:53.000+05:45,2780,1,TDTR,51.567496,-1.837105,
2026-07-20T14:11:02.586+05:45,2026-07-20T19:30:29.000+05:45,1635,X5,SWWD,51.069611,-1.795834,
2026-07-20T13:50:18.082+05:45,2026-07-20T19:05:02.000+05:45,158,2,SWWD,51.168579,-1.893703,
2026-07-20T14:26:32.043+05:45,2026-07-20T19:48:49.000+05:45,1330,X7,SWWD,51.07353,-1.795795,
2026-07-20T14:19:20.193+05:45,2026-07-20T20:04:12.000+05:45,2273,5,WDBC,50.747184,-1.722586,
2026-07-20T14:01:54.707+05:45,2026-07-20T19:46:43.000+05:45,247,21,WDBC,50.77325,-1.937564,217
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:24.000+05:45,1508,31,WDBC,50.683943,-2.219682,227
2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:48.000+05:45,1217,U6H,UNIL,50.939123,-1.381417,253
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:51.000+05:45,1054,503,BLUS,50.970234,-1.395051,124
2026-07-20T14:14:21.842+05:45,2026-07-20T19:59:14.000+05:45,1781,m2,WDBC,50.72192,-1.800024,102
2026-07-20T14:18:14.016+05:45,2026-07-20T14:01:56.000+05:45,2004,NW2,TDTR,51.540053,-1.777307,
2026-07-20T14:38:38.675+05:45,2026-07-20T15:52:08.000+05:45,Mike_TGH,22,WDBC,50.71943,-1.97788,
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:26.000+05:45,2742,12,TDTR,51.538598,-1.728202,
2026-07-20T14:33:08.602+05:45,2026-07-20T00:48:47.000+05:45,1349,9,SVCT,50.698024,-1.294145,
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:27.000+05:45,2736,2,TDTR,51.567841,-1.741386,115
2026-07-20T14:21:16.548+05:45,2026-07-20T20:06:02.000+05:45,1322,9,SVCT,50.72829,-1.174699,298
2026-07-20T14:06:19.989+05:45,2026-07-20T19:51:09.000+05:45,1193,17,WDBC,50.730802,-1.953244,
2026-07-20T14:04:40.663+05:45,2026-07-19T23:57:38.000+05:45,2744,13,BLUS,50.915224,-1.361136,214
2026-07-20T14:14:21.842+05:45,2026-07-20T19:59:04.000+05:45,1767,m2,WDBC,50.721882,-1.799605,282
2026-07-20T14:20:26.643+05:45,2026-07-20T20:04:56.000+05:45,1241,18,BLUS,50.903964,-1.402647,
2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:40.000+05:45,1717,m1,WDBC,50.752023,-1.852222,296
2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:16.000+05:45,1230,U1C,UNIL,50.896708,-1.404299,194
2026-07-20T13:57:28.698+05:45,2026-07-20T17:48:20.000+05:45,1740,30,WDBC,50.646629,-2.267441,165
2026-07-20T13:56:22.403+05:45,2026-07-20T19:41:12.000+05:45,2779,5,TDTR,51.566395,-1.800824,159
2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:36.000+05:45,3827,7B,WDBC,50.741878,-1.914414,116
2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:33.000+05:45,1754,2,BLUS,50.964644,-1.322063,115
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:33.000+05:45,1338,R1,SWWD,51.068542,-1.794906,
2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:57.000+05:45,1616,2,SVCT,50.645989,-1.168555,4
2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:37.000+05:45,1275,156,TDTR,51.539526,-1.784245,11
2026-07-20T14:11:52.408+05:45,2026-07-20T04:07:27.000+05:45,1244,18,BLUS,50.908021,-1.333969,
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:38.000+05:45,1798,1,BLUS,50.902981,-1.403062,
2026-07-20T14:30:23.803+05:45,2026-07-20T20:15:21.000+05:45,2751,777,WDBC,50.753091,-1.552021,
2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:28.000+05:45,1517,202,SVCT,50.67301,-1.303718,163
2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:14.000+05:45,1752,2,BLUS,50.906494,-1.406602,
2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:33.000+05:45,1913,70,WDBC,50.712891,-1.99229,230
2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:19.000+05:45,1316,1,SVCT,50.710977,-1.302741,162
2026-07-20T14:29:17.576+05:45,2026-07-20T20:05:49.000+05:45,2276,4,WDBC,50.760497,-1.994829,
2026-07-20T13:58:51.599+05:45,2026-07-20T19:43:23.000+05:45,1237,18,BLUS,50.917964,-1.427871,321
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:14.000+05:45,1306,9,SVCT,50.732542,-1.159735,
2026-07-20T14:06:19.989+05:45,2026-07-20T19:51:02.000+05:45,1150,3,WDBC,50.779899,-2.018234,95
2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:48.000+05:45,1127,757,BLUS,50.894496,-1.360511,295
2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:18.000+05:45,1807,4,BLUS,50.940085,-1.450002,335
2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:11.000+05:45,1753,7,BLUS,50.90333,-1.402786,
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:42.000+05:45,1613,2,SVCT,50.65549,-1.151133,233
2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:08.000+05:45,1644,86,WDBC,50.907857,-1.407949,342
2026-07-20T14:20:10.021+05:45,2026-07-20T15:55:00.000+05:45,3825,ONE,WDBC,50.717971,-1.977797,
2026-07-20T14:13:48.607+05:45,2026-07-20T19:58:37.000+05:45,1332,R1,SWWD,51.069605,-1.794703,
2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:27.000+05:45,1686,6,WDBC,50.731517,-1.873648,342
2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:52.000+05:45,1729,m1,WDBC,50.729142,-1.869657,324
2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:20.000+05:45,2781,1B,TDTR,51.54357,-1.733175,116
2026-07-20T14:23:12.551+05:45,2026-07-20T19:02:31.000+05:45,1114,CR8,DAMY,50.851754,-2.164059,314
2026-07-20T14:06:19.989+05:45,2026-07-20T19:50:47.000+05:45,1807,4,BLUS,50.947917,-1.457862,61
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:04.000+05:45,1750,7,BLUS,50.930265,-1.458857,125
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:29.000+05:45,1532,C,WDBC,50.74758,-1.721979,50
2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:52.000+05:45,1770,m2,WDBC,50.718677,-1.880226,156
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:34.000+05:45,2702,14,TDTR,51.546996,-1.741212,71
2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:13.000+05:45,1314,8,SVCT,50.655264,-1.15165,
2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:34.000+05:45,1519,203,SVCT,50.704807,-1.329132,258
2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:42.000+05:45,1611,X6,WDBC,50.761766,-1.927578,328
2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:47.000+05:45,1324,650,SWWD,51.080305,-1.771669,
2026-07-20T14:25:25.565+05:45,2026-07-20T19:55:33.000+05:45,1109,40,WDBC,50.609838,-1.962352,
2026-07-20T14:26:15.428+05:45,2026-07-20T20:10:50.000+05:45,2775,1B,TDTR,51.5928,-1.815153,40
2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:30.000+05:45,1134,906,SWWD,51.030229,-1.764392,349
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:40.000+05:45,158,937,SWWD,51.065322,-1.686836,160
2026-07-20T14:20:26.643+05:45,2026-07-20T20:05:09.000+05:45,2251,4,WDBC,50.80093,-1.986325,120
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:14.000+05:45,1550,17,BLUS,50.926466,-1.439059,99
2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:27.000+05:45,279,22,TDTR,51.552017,-1.777059,16
2026-07-20T14:22:22.800+05:45,2026-07-20T20:06:52.000+05:45,2251,4,WDBC,50.800522,-1.98317,112
2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:11.000+05:45,106,120,TDTR,51.420807,-1.73109,
2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:14.000+05:45,2280,22,WDBC,50.719349,-1.876306,
2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:26.000+05:45,1688,11,WDBC,50.732246,-1.874332,132
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:23.000+05:45,1787,X3,WDBC,50.718148,-1.873525,
2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:55.000+05:45,1707,50,WDBC,50.645819,-1.954607,350
2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:52.000+05:45,219,17,TDTR,51.562495,-1.78208,
2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:59.000+05:45,1118,17,WDBC,50.734646,-1.95131,18
2026-07-20T14:05:46.677+05:45,2026-07-20T19:07:51.000+05:45,1572,80,TDTR,51.562396,-1.781448,261
2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:44.000+05:45,1304,68,SVCT,50.696768,-1.31382,
2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:28.000+05:45,1752,2,BLUS,50.927922,-1.386602,56
2026-07-20T14:09:22.773+05:45,2026-07-20T19:53:55.000+05:45,1734,m1,WDBC,50.727956,-1.925219,108
2026-07-20T14:09:22.773+05:45,2026-07-20T19:53:57.000+05:45,1822,60,WDBC,50.684497,-1.94863,
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:21.000+05:45,2762,11,BLUS,50.916119,-1.513142,75
2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:34.000+05:45,1217,U6H,UNIL,50.907028,-1.409206,102
2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:47.000+05:45,1246,18,BLUS,50.918064,-1.378995,96
2026-07-20T13:54:10.005+05:45,2026-07-20T19:38:41.000+05:45,7931,101,SWWD,51.341381,-1.777054,132
2026-07-20T14:11:02.586+05:45,2026-07-20T17:19:56.000+05:45,1209,U1C,UNIL,50.90092,-1.404667,
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:40.000+05:45,1585,66,SWWD,51.099123,-1.757793,198
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:49.000+05:45,1237,18,BLUS,50.926539,-1.444723,91
2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:09.000+05:45,2257,26,WDBC,50.718165,-1.979037,
2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:44.000+05:45,524,13,TDTR,51.545879,-1.747059,104
2026-07-20T14:37:16.190+05:45,2026-07-20T20:21:42.000+05:45,1593,21,WDBC,50.770594,-1.942766,
2026-07-20T13:58:35.059+05:45,2026-07-20T19:42:58.000+05:45,1328,R1,SWWD,51.056684,-1.794808,29
2026-07-20T14:28:44.394+05:45,2026-07-20T20:13:24.000+05:45,1561,17,BLUS,50.89883,-1.392664,281
2026-07-20T14:26:15.428+05:45,2026-07-20T09:11:31.000+05:45,1803,N18,BLUS,50.906859,-1.403564,
2026-07-20T14:30:23.803+05:45,2026-07-20T20:15:08.000+05:45,1236,16,BLUS,50.907016,-1.406291,82
2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:16.000+05:45,1800,1,BLUS,51.062364,-1.311757,287
2026-07-20T13:48:38.078+05:45,2026-07-20T09:11:31.000+05:45,1803,N18,BLUS,50.906859,-1.403564,
2026-07-20T14:38:22.344+05:45,2026-07-20T20:22:49.000+05:45,1401,TNB,SVCT,50.662175,-1.57832,9
2026-07-20T13:58:35.059+05:45,2026-07-20T19:43:21.000+05:45,2772,1,TDTR,51.55144,-1.758564,338
2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:48.000+05:45,1548,17,BLUS,50.898704,-1.377725,293
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:40.000+05:45,285,4,BLUS,50.905593,-1.406337,
2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:40.000+05:45,1239,18,BLUS,50.909085,-1.33664,90
2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:07.000+05:45,2779,5,TDTR,51.562767,-1.749636,275
2026-07-20T14:36:09.915+05:45,2026-07-20T20:21:00.000+05:45,528,17,TDTR,51.554045,-1.750471,
2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:55.000+05:45,2762,11,BLUS,50.907394,-1.407521,
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:47.000+05:45,1271,R24,TDTR,51.529698,-1.785773,14
2026-07-20T14:33:25.124+05:45,2026-07-20T19:03:38.000+05:45,1140,152,TDTR,51.567447,-1.811171,
2026-07-20T14:24:35.626+05:45,2026-07-20T20:09:22.000+05:45,1530,B,WDBC,50.747696,-1.721607,56
2026-07-20T14:11:19.294+05:45,2026-07-20T19:56:08.000+05:45,3817,949,DAMY,50.94152,-1.851648,
2026-07-20T13:54:10.005+05:45,2026-07-20T18:31:04.000+05:45,1580,X5,SWWD,51.069646,-1.795888,
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:27.000+05:45,2703,5,TDTR,51.55689,-1.7539,
2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:16.000+05:45,105,217,TDTR,51.426033,-1.730398,204
2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:50.000+05:45,1632,538,BLUS,50.861151,-1.430794,
2026-07-20T14:20:59.984+05:45,2026-07-19T21:56:13.000+05:45,1603,19,BLUS,50.941885,-1.4502,
2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:37.000+05:45,1109,40,WDBC,50.610622,-1.976076,75
2026-07-20T14:19:20.193+05:45,2026-07-20T20:03:47.000+05:45,1591,X6,WDBC,50.734715,-1.952089,225
2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:41.000+05:45,1815,82,WDBC,50.737646,-1.752905,62
2026-07-20T14:36:26.568+05:45,2026-07-20T20:21:20.000+05:45,1333,R1,SWWD,51.068515,-1.794921,
2026-07-20T14:08:32.993+05:45,2026-07-20T13:12:59.000+05:45,7844,200,SVCT,50.695852,-1.311399,
2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:44.000+05:45,228,14,BLUS,50.932125,-1.298367,295
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:53.000+05:45,520,17,TDTR,51.55654,-1.772189,282
2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:26.000+05:45,1214,U2C,UNIL,50.917588,-1.402988,163
2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:45.000+05:45,1589,A,WDBC,50.746248,-1.71142,70
2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:17.000+05:45,7901,SSS,TDTR,51.561366,-1.783249,
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:45.000+05:45,1817,82,WDBC,50.751367,-1.667308,277
2026-07-20T14:32:35.623+05:45,2026-07-20T18:43:24.000+05:45,1512,7,SVCT,50.697907,-1.294255,
2026-07-20T14:27:21.737+05:45,2026-07-20T20:08:38.000+05:45,2734,5,TDTR,51.596988,-1.806453,
2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:53.000+05:45,1150,3,WDBC,50.766338,-2.005984,298
2026-07-20T13:54:26.649+05:45,2026-07-20T19:38:54.000+05:45,2760,8,BLUS,50.903023,-1.405704,170
2026-07-20T14:26:48.723+05:45,2026-07-20T20:11:25.000+05:45,2773,5,TDTR,51.556451,-1.754016,187
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:39.000+05:45,1735,m1,WDBC,50.718115,-1.978815,
2026-07-20T14:11:02.586+05:45,2026-07-20T17:32:38.000+05:45,1320,1,SVCT,50.69795,-1.294053,
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:30.000+05:45,1241,18,BLUS,50.907765,-1.394208,269
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:07.000+05:45,1744,2,SVCT,50.677038,-1.283846,345
2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:12.000+05:45,2273,5,WDBC,50.763542,-1.698134,22
2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:02.000+05:45,2760,8,BLUS,50.908134,-1.407951,162
2026-07-20T14:15:28.101+05:45,2026-07-20T20:00:15.000+05:45,1593,11,WDBC,50.768937,-1.913163,273
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:56.000+05:45,1764,m2,WDBC,50.722143,-1.973443,232
2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:52.000+05:45,2723,R10,SWWD,51.085399,-1.822273,149
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:23.000+05:45,1832,60,WDBC,50.718103,-1.978368,
2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:52.000+05:45,1324,650,SWWD,51.05623,-1.795459,45
2026-07-20T13:56:38.969+05:45,2026-07-20T12:50:55.000+05:45,2754,539,BLUS,50.861011,-1.430737,151
2026-07-20T13:54:43.105+05:45,2026-07-20T19:37:16.000+05:45,1521,3,SVCT,50.697977,-1.294361,
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:37.000+05:45,2772,1,TDTR,51.562714,-1.778106,258
2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:06.000+05:45,1245,18,BLUS,50.926517,-1.444672,258
2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:47.000+05:45,1749,1,BLUS,50.91409,-1.402152,14
2026-07-20T14:07:26.381+05:45,2026-07-20T19:28:18.000+05:45,2716,119,WDBC,50.759587,-1.538479,
2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:18.000+05:45,7924,PVDRT,SWWD,51.343252,-1.926087,267
2026-07-20T13:52:30.529+05:45,2026-07-20T19:37:16.000+05:45,282,4,BLUS,50.981404,-1.452158,150
2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:33.000+05:45,258,15,BLUS,50.882506,-1.344615,237
2026-07-20T13:58:18.490+05:45,2026-07-20T18:11:45.000+05:45,3803,22,SVCT,50.670504,-1.210199,329
2026-07-20T14:32:52.075+05:45,2026-07-20T00:56:00.000+05:45,1677,13A,WDBC,50.718488,-1.874842,
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:41.000+05:45,1847,16,WDBC,50.739185,-1.925535,97
2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:36.000+05:45,153,29,SWWD,51.03897,-1.881682,295
2026-07-20T13:58:51.599+05:45,2026-07-20T18:42:58.000+05:45,1631,5,WDBC,50.718806,-1.875376,
2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:21.000+05:45,1307,5,SVCT,50.698696,-1.293214,81
2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:50.000+05:45,1722,m1,WDBC,50.727091,-1.864883,295
