pulled_at,recorded_at,vehicle_ref,route_number,operator_ref,latitude,longitude,bearing
2026-07-20T14:26:48.723+05:45,2026-07-20T20:11:39.000+05:45,253,20,BLUS,50.92452,-1.381052,100
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:34.000+05:45,1760,2,BLUS,50.968105,-1.350577,6
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:34.000+05:45,1591,X6,WDBC,50.723489,-1.970613,232
2026-07-20T13:50:51.121+05:45,2026-07-20T12:46:47.000+05:45,1644,538,BLUS,50.861019,-1.430722,
2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:27.000+05:45,2266,18,WDBC,50.734295,-1.951509,18
2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:19.000+05:45,6935,19a,BLUS,50.90312,-1.403525,94
2026-07-20T14:06:19.989+05:45,2026-07-20T19:51:13.000+05:45,1220,U1C,UNIL,50.911301,-1.40444,212
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:30.000+05:45,109,36,WDBC,50.729791,-1.913783,143
2026-07-20T13:47:15.639+05:45,2026-07-20T19:31:53.000+05:45,1697,13,WDBC,50.761593,-1.873664,285
2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:26.000+05:45,1203,U1A,UNIL,50.939766,-1.3757,8
2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:21.000+05:45,1147,15,WDBC,50.745511,-1.905282,286
2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:53.000+05:45,1119,14,WDBC,50.736329,-1.971412,17
2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:36.000+05:45,281,11,BLUS,50.919051,-1.481448,51
2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:46.000+05:45,1554,17,BLUS,50.89932,-1.400719,281
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:37.000+05:45,1828,NFG,BLUS,50.759698,-1.531655,132
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:03.000+05:45,1798,1,BLUS,50.903946,-1.405863,172
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:50.000+05:45,1335,X4,SWWD,51.202125,-1.777888,195
2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:52.000+05:45,275,1B,TDTR,51.596379,-1.80537,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:42.000+05:45,1758,2,BLUS,50.929118,-1.38522,
2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:44.000+05:45,1624,20,WDBC,50.730912,-1.874487,193
2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:22.000+05:45,1346,8,SVCT,50.711531,-1.245651,171
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:44.000+05:45,1712,50,WDBC,50.687732,-1.941389,81
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:53.000+05:45,1104,m2,WDBC,50.719257,-1.88106,298
2026-07-20T13:57:45.371+05:45,2026-07-20T13:13:55.000+05:45,1118,X8,DAMY,50.718151,-1.978022,
2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:48.000+05:45,1791,X3,WDBC,50.993136,-1.758202,
2026-07-20T14:13:48.607+05:45,2026-07-20T17:21:28.000+05:45,1570,19,BLUS,50.902597,-1.405587,
2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:13.000+05:45,1338,R1,SWWD,51.074879,-1.807482,139
2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:34.000+05:45,1521,3,SVCT,50.693606,-1.28472,58
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:06.000+05:45,2262,4,WDBC,50.747106,-1.99513,104
2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:24.000+05:45,9101,TM1,SQ,50.71789,-1.977842,
2026-07-20T14:19:03.545+05:45,2026-07-20T20:03:55.000+05:45,1238,18,BLUS,50.910152,-1.401135,262
2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:33.000+05:45,1619,3,SVCT,50.631557,-1.222503,309
2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:41.000+05:45,255,14,BLUS,50.907971,-1.394756,90
2026-07-20T14:01:21.739+05:45,2026-07-20T17:59:47.000+05:45,1344,8,SVCT,50.698131,-1.293921,227
2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:43.000+05:45,1678,8,SWWD,51.188629,-1.738052,116
2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:49.000+05:45,1771,m1,WDBC,50.71823,-1.978696,
2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:36.000+05:45,2283,33,WDBC,50.718447,-1.87466,
2026-07-20T13:57:28.698+05:45,2026-07-20T13:00:14.000+05:45,1539,Q7,WDBC,50.806345,-2.003107,
2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:21.000+05:45,1773,m2,WDBC,50.721187,-1.975319,51
2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:26.000+05:45,1401,TNB,SVCT,50.672538,-1.507338,230
2026-07-20T13:52:30.529+05:45,2026-07-20T19:37:15.000+05:45,9501,TW1,SQ,50.698062,-1.294337,
2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:19.000+05:45,1324,650,SWWD,51.067324,-1.782944,284
2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:25.000+05:45,1661,155,TDTR,51.545122,-1.778856,34
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:53.000+05:45,255,14,BLUS,50.906968,-1.405523,88
2026-07-20T14:02:11.407+05:45,2026-07-20T19:46:29.000+05:45,2704,9,TDTR,51.547527,-1.777488,182
2026-07-20T14:01:38.270+05:45,2026-07-20T12:40:36.000+05:45,2752,10,BLUS,50.903856,-1.402659,
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:12.000+05:45,1770,m2,WDBC,50.724945,-1.845552,66
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:28.000+05:45,2709,CR7,DAMY,51.001718,-2.187066,
2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:57.000+05:45,2734,5,TDTR,51.591825,-1.812832,189
2026-07-20T14:00:32.028+05:45,2026-07-20T19:45:18.000+05:45,1648,12,SVCT,50.644914,-1.400533,123
2026-07-20T14:06:19.989+05:45,2026-07-20T19:51:15.000+05:45,2738,1A,TDTR,51.557161,-1.759316,149
2026-07-20T14:07:26.381+05:45,2026-07-20T19:40:07.000+05:45,1516,SL,SVCT,50.698234,-1.294618,
2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:21.000+05:45,1404,70,WDBC,50.705376,-1.916634,88
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:42.000+05:45,1694,5,WDBC,50.751995,-1.890612,90
2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:24.000+05:45,1802,1,BLUS,51.065406,-1.312425,106
2026-07-20T14:03:17.787+05:45,2026-07-20T19:48:14.000+05:45,2733,11,TDTR,51.581101,-1.782298,201
2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:09.000+05:45,261,16,BLUS,50.915085,-1.361246,
2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:32.000+05:45,516,17,TDTR,51.559165,-1.780613,29
2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:38.000+05:45,1214,U2B,UNIL,50.922604,-1.405211,350
2026-07-20T14:07:26.381+05:45,2026-07-20T19:51:54.000+05:45,2780,1,TDTR,51.566956,-1.840678,90
2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:26.000+05:45,1798,1,BLUS,50.902825,-1.40477,269
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:23.000+05:45,1324,650,SWWD,51.080304,-1.771676,
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:14.000+05:45,287,9,BLUS,50.90186,-1.405256,
2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:34.000+05:45,250,1C,WDBC,50.718736,-1.875354,303
2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:32.000+05:45,1263,5,WDBC,50.736325,-1.86536,228
2026-07-20T14:08:16.251+05:45,2026-07-20T19:53:05.000+05:45,1811,1,BLUS,50.967557,-1.391298,
2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:50.000+05:45,1678,8,SWWD,51.230152,-1.672533,61
2026-07-20T13:47:32.244+05:45,2026-07-20T14:29:56.000+05:45,1507,CR9,DAMY,50.850086,-2.160565,
2026-07-20T14:32:19.323+05:45,2026-07-20T20:16:43.000+05:45,1270,23,BLUS,50.970486,-1.354357,262
2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:46.000+05:45,1844,16,WDBC,50.725413,-1.966546,
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:12.000+05:45,1808,9,BLUS,50.908247,-1.408187,336
2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:27.000+05:45,1335,X4,SWWD,51.189965,-1.761024,347
2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:04.000+05:45,247,21,WDBC,50.760098,-1.91571,215
2026-07-20T14:38:05.833+05:45,2026-07-20T13:48:01.000+05:45,1646,11,BLUS,50.903205,-1.405836,172
2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:28.000+05:45,1236,16,BLUS,50.933515,-1.370705,73
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:41.000+05:45,1614,3,SVCT,50.640625,-1.170344,24
2026-07-20T14:15:11.585+05:45,2026-07-20T20:00:03.000+05:45,1758,2,BLUS,50.929118,-1.38522,188
2026-07-20T14:18:14.016+05:45,2026-07-20T20:02:39.000+05:45,1630,13,WDBC,50.749543,-1.877265,11
2026-07-20T13:51:24.315+05:45,2026-07-20T19:36:15.000+05:45,1643,86,WDBC,50.914016,-1.487437,333
2026-07-20T13:48:05.283+05:45,2026-07-20T19:31:50.000+05:45,7925,MHDRT,SWWD,51.443282,-1.605587,197
2026-07-20T14:27:54.899+05:45,2026-07-20T13:20:12.000+05:45,403,634,BLUS,50.994095,-1.500459,220
2026-07-20T14:35:53.342+05:45,2026-07-20T20:20:15.000+05:45,1528,3,BLUS,50.914536,-1.315387,357
2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:23.000+05:45,1119,14,WDBC,50.739791,-1.957438,74
2026-07-20T13:52:13.955+05:45,2026-07-20T19:11:31.000+05:45,2726,R5,SWWD,51.068562,-1.794445,
2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:31.000+05:45,7104,213,SVCT,50.657566,-1.166255,
2026-07-20T14:17:24.217+05:45,2026-07-20T20:01:53.000+05:45,1120,L3,WDBC,50.741728,-2.059668,
2026-07-20T14:24:02.310+05:45,2026-07-20T19:59:54.000+05:45,1705,50,WDBC,50.609827,-1.959983,
2026-07-20T13:46:26.014+05:45,2026-07-20T14:12:17.000+05:45,2777,1A,TDTR,51.562765,-1.784263,
2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:28.000+05:45,286,9,BLUS,50.883206,-1.445957,123
2026-07-20T13:51:24.315+05:45,2026-07-20T19:35:58.000+05:45,1798,1,BLUS,50.908277,-1.4081,
2026-07-20T13:51:24.315+05:45,2026-07-20T19:35:50.000+05:45,1779,m2,WDBC,50.71673,-1.877059,116
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:13.000+05:45,1407,70,WDBC,50.718768,-1.78274,262
2026-07-20T14:20:26.643+05:45,2026-07-20T19:06:39.000+05:45,1796,1,BLUS,50.903117,-1.403582,104
2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:42.000+05:45,1777,m2,WDBC,50.718407,-1.87254,173
2026-07-20T14:22:06.195+05:45,2026-07-20T14:01:56.000+05:45,2004,NW2,TDTR,51.540053,-1.777307,
2026-07-20T13:50:18.082+05:45,2026-07-20T19:35:08.000+05:45,1695,33,WDBC,50.711939,-1.90119,330
2026-07-20T14:18:47.051+05:45,2026-07-20T19:19:42.000+05:45,9504,TW4,SQ,50.705444,-1.501008,
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:35.000+05:45,1239,18,BLUS,50.90905,-1.335881,284
2026-07-20T13:58:18.490+05:45,2026-07-20T13:05:36.000+05:45,1661,155,TDTR,51.529924,-1.792218,
2026-07-20T14:19:03.545+05:45,2026-07-20T20:03:37.000+05:45,1563,17,BLUS,50.907705,-1.401519,359
2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:31.000+05:45,1607,8,BLUS,50.890257,-1.451122,72
2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:39.000+05:45,1569,17,BLUS,50.936368,-1.469475,141
2026-07-20T14:11:19.294+05:45,2026-07-20T19:55:55.000+05:45,1700,5,WDBC,50.742868,-1.878743,8
2026-07-20T14:28:27.930+05:45,2026-07-20T20:12:58.000+05:45,1788,X3,WDBC,51.07022,-1.805075,
2026-07-20T14:17:24.217+05:45,2026-07-20T19:10:01.000+05:45,1540,81,WDBC,50.760682,-1.537336,
2026-07-20T13:50:18.082+05:45,2026-07-20T19:34:51.000+05:45,1573,80,TDTR,51.563652,-1.786268,281
2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:18.000+05:45,1743,3,SVCT,50.656479,-1.150238,349
2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:53.000+05:45,1202,U1C,UNIL,50.908087,-1.408025,162
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:54.000+05:45,2266,18,WDBC,50.748658,-1.965013,315
2026-07-20T14:10:12.575+05:45,2026-07-20T19:06:39.000+05:45,1796,1,BLUS,50.903117,-1.403582,104
2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:51.000+05:45,1747,3,SVCT,50.596794,-1.199522,67
2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:03.000+05:45,1619,3,SVCT,50.698175,-1.294383,
2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:43.000+05:45,1756,2,BLUS,50.963765,-1.359272,98
2026-07-20T14:33:25.124+05:45,2026-07-20T20:18:01.000+05:45,1690,U3,WDBC,50.73176,-1.852549,54
2026-07-20T13:53:53.476+05:45,2026-07-20T17:47:45.000+05:45,1515,7,SVCT,50.698063,-1.294334,
2026-07-20T14:34:47.568+05:45,2026-07-20T13:20:12.000+05:45,403,634,BLUS,50.994095,-1.500459,220
2026-07-20T13:56:05.977+05:45,2026-07-20T18:37:01.000+05:45,1518,3,SVCT,50.698143,-1.294556,
2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:56.000+05:45,1541,4,WDBC,50.747071,-1.722436,
2026-07-20T14:15:28.101+05:45,2026-07-20T20:00:13.000+05:45,1579,978,SWWD,51.106855,-1.754707,17
2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:12.000+05:45,515,17,TDTR,51.587684,-1.777886,298
2026-07-20T14:08:49.468+05:45,2026-07-20T19:53:28.000+05:45,7930,TPDRT,SWWD,51.355011,-1.806334,353
2026-07-20T13:56:55.713+05:45,2026-07-20T18:15:01.000+05:45,2731,119,WDBC,50.745833,-1.595728,
2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:29.000+05:45,2725,2,SWWD,51.194435,-1.903224,219
2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:02.000+05:45,1749,1,BLUS,50.987824,-1.374464,51
2026-07-20T13:52:30.529+05:45,2026-07-20T17:16:08.000+05:45,269,5,BLUS,50.970083,-1.351795,
2026-07-20T14:09:22.773+05:45,2026-07-20T19:54:13.000+05:45,1407,70,WDBC,50.735588,-1.781338,281
2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:09.000+05:45,7844,200,SVCT,50.696674,-1.31349,137
2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:37.000+05:45,1780,m2,WDBC,50.722182,-1.862771,262
2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:01.000+05:45,1681,8,SWWD,51.154204,-1.775809,192
2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:10.000+05:45,2723,R10,SWWD,51.081122,-1.817398,317
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:28.000+05:45,2259,4,WDBC,50.719741,-1.979714,181
2026-07-20T14:19:20.193+05:45,2026-07-20T20:03:51.000+05:45,1641,X7,SWWD,50.901561,-1.404822,
2026-07-20T14:37:16.190+05:45,2026-07-20T20:22:10.000+05:45,1844,9,WDBC,50.738216,-2.033623,196
2026-07-20T14:31:13.123+05:45,2026-07-20T20:16:04.000+05:45,2733,11,TDTR,51.539579,-1.781755,317
2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:49.000+05:45,1561,17,BLUS,50.891625,-1.375622,320
2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:48.000+05:45,7924,PVDRT,SWWD,51.34543,-1.905231,
2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:35.000+05:45,1346,8,SVCT,50.654038,-1.156841,
2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:32.000+05:45,1613,2,SVCT,50.715306,-1.148071,107
2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:30.000+05:45,2279,9,WDBC,50.715824,-1.993923,
2026-07-20T14:25:58.742+05:45,2026-07-20T19:48:58.000+05:45,1536,24,WDBC,50.736539,-1.779688,
2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:21.000+05:45,1543,663,SWWD,51.07089,-1.80396,313
2026-07-20T14:18:14.016+05:45,2026-07-20T20:03:07.000+05:45,1245,18,BLUS,50.927651,-1.454011,299
2026-07-20T14:25:08.856+05:45,2026-07-20T20:10:04.000+05:45,1201,U1A,UNIL,50.896253,-1.403845,286
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:25.000+05:45,1842,16,WDBC,50.722103,-1.902604,260
2026-07-20T14:37:16.190+05:45,2026-07-20T20:21:47.000+05:45,1642,X5,SWWD,51.344408,-1.772317,355
2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:09.000+05:45,522,5,TDTR,51.560511,-1.795612,64
2026-07-20T13:46:42.598+05:45,2026-07-20T19:28:18.000+05:45,2716,119,WDBC,50.759587,-1.538479,
2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:57.000+05:45,1589,A,WDBC,50.747032,-1.722589,
2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:59.000+05:45,1103,14,WDBC,50.742334,-1.947535,200
2026-07-20T14:30:07.401+05:45,2026-07-20T20:14:52.000+05:45,260,14,BLUS,50.902758,-1.405515,268
2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:45.000+05:45,528,17,TDTR,51.556337,-1.760249,65
2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:40.000+05:45,1226,U6C,UNIL,50.937221,-1.396261,175
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:12.000+05:45,1307,5,SVCT,50.698093,-1.294481,
2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:38.000+05:45,1121,14,WDBC,50.752195,-1.852678,112
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:20.000+05:45,1563,17,BLUS,50.908803,-1.406026,
2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:56.000+05:45,1831,60,WDBC,50.715421,-1.988092,131
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:26.000+05:45,1737,5,WDBC,50.768968,-1.901329,
2026-07-20T14:12:25.550+05:45,2026-07-19T20:30:43.000+05:45,1633,PR1,BLUS,50.934522,-1.467276,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:55.000+05:45,1556,17,BLUS,50.935326,-1.432881,242
2026-07-20T14:11:19.294+05:45,2026-07-20T19:55:59.000+05:45,255,14,BLUS,50.916764,-1.369943,117
2026-07-20T14:11:02.586+05:45,2026-07-20T19:26:51.000+05:45,3831,6,DAMY,50.712262,-2.458399,
2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:20.000+05:45,2748,PD3,SWWD,51.131273,-1.704451,6
2026-07-20T14:04:40.663+05:45,2026-07-20T19:06:54.000+05:45,1792,737,WDBC,50.720281,-1.884422,
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:20.000+05:45,1230,U1A,UNIL,50.893431,-1.395055,
2026-07-20T14:38:05.833+05:45,2026-07-20T20:22:45.000+05:45,1598,X5,SWWD,51.563571,-1.786064,
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:46.000+05:45,1790,X3,WDBC,50.976427,-1.763858,167
2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:23.000+05:45,1711,50,WDBC,50.612946,-1.958042,357
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:45.000+05:45,1693,m2,WDBC,50.717769,-1.872844,28
2026-07-20T14:20:26.643+05:45,2026-07-20T20:04:57.000+05:45,1756,2,BLUS,50.971587,-1.33409,23
2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:18.000+05:45,270,635,BLUS,51.004288,-1.385755,79
2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:25.000+05:45,1205,U1C,UNIL,50.92383,-1.403063,239
2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:31.000+05:45,6945,19a,BLUS,50.897462,-1.3726,
2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:10.000+05:45,1761,2,BLUS,50.965031,-1.323334,119
2026-07-20T14:02:11.407+05:45,2026-07-20T19:46:48.000+05:45,1404,70,WDBC,50.708072,-1.928031,95
2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:26.000+05:45,217,153,TDTR,51.551232,-1.806852,18
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:59.000+05:45,1756,2,BLUS,50.974396,-1.333027,25
2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:08.000+05:45,247,11,WDBC,50.769246,-1.904443,98
2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:46.000+05:45,279,22,TDTR,51.548504,-1.778524,70
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:21.000+05:45,520,17,TDTR,51.562507,-1.782779,278
2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:50.000+05:45,1622,3,SVCT,50.732721,-1.159551,
2026-07-20T14:05:46.677+05:45,2026-07-20T19:44:28.000+05:45,1341,38,SVCT,50.69788,-1.29288,
2026-07-20T14:16:34.526+05:45,2026-07-20T19:53:22.000+05:45,154,26,SWWD,51.095166,-2.129105,52
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:09.000+05:45,1674,13,WDBC,50.738694,-1.879736,6
2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:46.000+05:45,9501,TW1,SQ,50.698017,-1.294379,
2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:13.000+05:45,1731,13,WDBC,50.731786,-1.873764,149
2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:32.000+05:45,1759,1,BLUS,50.903248,-1.405708,166
2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:27.000+05:45,1823,NFR,WDBC,50.816966,-1.573798,355
2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:02.000+05:45,2756,11,BLUS,50.90643,-1.406658,
2026-07-20T13:50:18.082+05:45,2026-07-20T19:35:06.000+05:45,272,15,BLUS,50.906412,-1.406702,
2026-07-20T14:38:38.675+05:45,2026-07-19T22:53:53.000+05:45,1229,U1A,UNIL,50.949512,-1.363613,
2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:25.000+05:45,1333,R1,SWWD,51.069656,-1.794612,
2026-07-20T14:30:07.401+05:45,2026-07-20T20:15:02.000+05:45,1241,18,BLUS,50.908958,-1.413752,267
2026-07-20T13:56:22.403+05:45,2026-07-20T19:40:57.000+05:45,2781,1B,TDTR,51.560508,-1.830154,6
2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:18.000+05:45,1799,1,BLUS,51.061081,-1.308828,286
2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:20.000+05:45,1230,U1A,UNIL,50.893431,-1.395055,
2026-07-20T14:35:04.009+05:45,2026-07-19T20:30:43.000+05:45,1633,PR1,BLUS,50.934522,-1.467276,
2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:44.000+05:45,1685,13A,WDBC,50.803298,-1.941589,156
2026-07-20T13:47:15.639+05:45,2026-07-20T19:31:55.000+05:45,1239,18,BLUS,50.912422,-1.387856,
2026-07-20T13:47:48.689+05:45,2026-07-20T13:06:21.000+05:45,7103,213,SVCT,50.657636,-1.166108,
2026-07-20T14:21:16.548+05:45,2026-07-20T20:05:47.000+05:45,2755,4,BLUS,50.976605,-1.438058,
2026-07-20T14:17:24.217+05:45,2026-07-20T18:43:24.000+05:45,1512,7,SVCT,50.697907,-1.294255,
2026-07-20T14:26:15.428+05:45,2026-07-20T20:10:42.000+05:45,1672,2,BLUS,50.95444,-1.373585,344
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:29.000+05:45,6938,19,BLUS,50.90893,-1.407562,90
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:33.000+05:45,6923,19,BLUS,50.92152,-1.437036,70
2026-07-20T14:39:11.719+05:45,2026-07-20T20:14:50.000+05:45,1805,538,BLUS,50.891169,-1.464196,328
2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:23.000+05:45,1627,35,WDBC,50.610059,-1.981328,74
2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:41.000+05:45,1668,1,TDTR,51.560915,-1.78054,355
2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:21.000+05:45,1593,11,WDBC,50.727025,-1.864667,297
2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:47.000+05:45,1693,m2,WDBC,50.71936,-1.871177,30
2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:52.000+05:45,1511,3,SVCT,50.634098,-1.179223,40
2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:44.000+05:45,238,1B,WDBC,50.729426,-1.828832,238
2026-07-20T13:51:24.315+05:45,2026-07-20T19:36:09.000+05:45,1731,13,WDBC,50.773826,-1.886107,228
2026-07-20T14:36:09.915+05:45,2026-07-20T20:21:05.000+05:45,1410,20,WDBC,50.72263,-1.781868,125
2026-07-20T14:35:53.342+05:45,2026-07-20T17:16:08.000+05:45,269,5,BLUS,50.970083,-1.351795,
2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:09.000+05:45,2763,12,BLUS,50.929816,-1.502917,319
2026-07-20T14:06:19.989+05:45,2026-07-20T19:44:26.000+05:45,1773,m2,WDBC,50.718047,-1.978877,
2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:22.000+05:45,1220,U1C,UNIL,50.909046,-1.40469,176
2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:40.000+05:45,1112,CR8,DAMY,50.61314,-2.453392,
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:15.000+05:45,1203,U1C,UNIL,50.950578,-1.362705,215
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:42.000+05:45,1637,X7,SWWD,50.97326,-1.60908,101
2026-07-20T14:37:16.190+05:45,2026-07-20T20:21:52.000+05:45,1684,13,WDBC,50.764805,-1.882548,129
2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:44.000+05:45,1697,13,WDBC,50.802502,-1.890649,
2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:33.000+05:45,1334,X4,SWWD,51.197837,-1.777433,352
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:30.000+05:45,1343,5,SVCT,50.758403,-1.288259,
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:46.000+05:45,520,17,TDTR,51.565167,-1.780215,74
2026-07-20T14:09:56.012+05:45,2026-07-20T19:54:49.000+05:45,2760,8,BLUS,50.91324,-1.443695,277
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:17.000+05:45,2261,8,WDBC,50.718099,-1.978579,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:26.000+05:45,1266,16,BLUS,50.930558,-1.359241,125
