pulled_at,recorded_at,vehicle_ref,route_number,operator_ref,latitude,longitude,bearing
2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:00.000+05:45,2779,5,TDTR,51.557888,-1.745123,321
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:02.000+05:45,1786,X3,WDBC,50.847094,-1.791452,
2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:30.000+05:45,1644,86,WDBC,50.911364,-1.428314,280
2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:44.000+05:45,1641,X7R,SWWD,50.927463,-1.500482,149
2026-07-20T14:06:19.989+05:45,2026-07-20T13:08:57.000+05:45,7837,212,SVCT,50.657524,-1.166246,
2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:43.000+05:45,1544,8,SWWD,51.25468,-1.615535,279
2026-07-20T14:04:40.663+05:45,2026-07-20T19:49:22.000+05:45,1310,9,SVCT,50.727883,-1.180822,
2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:25.000+05:45,1643,86,WDBC,50.789991,-1.565926,155
2026-07-20T14:07:26.381+05:45,2026-07-20T18:39:30.000+05:45,1144,CR9,DAMY,50.861576,-2.160278,
2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:51.000+05:45,1054,503,BLUS,50.96718,-1.387783,160
2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:49.000+05:45,235,1C,WDBC,50.726857,-1.841388,342
2026-07-20T13:52:13.955+05:45,2026-07-20T19:37:03.000+05:45,1771,m1,WDBC,50.725018,-1.949074,235
2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:57.000+05:45,2783,1A,TDTR,51.562397,-1.799121,245
2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:34.000+05:45,2753,13,BLUS,50.900445,-1.395368,125
2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:06.000+05:45,1212,U1A,UNIL,50.911854,-1.404013,28
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:12.000+05:45,1214,U2C,UNIL,50.918833,-1.40388,156
2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:52.000+05:45,1335,X4,SWWD,51.155961,-1.770998,81
2026-07-20T13:56:22.403+05:45,2026-07-20T19:41:11.000+05:45,1689,12,WDBC,50.746689,-1.877917,188
2026-07-20T14:01:54.707+05:45,2026-07-20T19:46:42.000+05:45,1563,17,BLUS,50.89836,-1.377262,
2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:58.000+05:45,7843,205,SVCT,50.656259,-1.306361,201
2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:12.000+05:45,2710,112,WDBC,50.75255,-1.552151,
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:25.000+05:45,1776,m2,WDBC,50.71839,-1.874448,
2026-07-20T14:25:58.742+05:45,2026-07-20T20:07:49.000+05:45,1681,8,SWWD,51.06978,-1.794165,
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:32.000+05:45,1134,44,SWWD,50.991774,-1.757473,266
2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:14.000+05:45,2725,2,SWWD,51.098261,-1.868167,152
2026-07-20T14:20:10.021+05:45,2026-07-20T17:47:04.000+05:45,1409,50,WDBC,50.6099,-1.962524,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:31.000+05:45,1842,16,WDBC,50.737018,-1.917998,36
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:30.000+05:45,1814,1,BLUS,50.981037,-1.384451,15
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:19.000+05:45,1606,17,BLUS,50.910236,-1.404861,356
2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:29.000+05:45,1744,2,SVCT,50.635008,-1.257485,290
2026-07-20T14:35:53.342+05:45,2026-07-20T20:20:32.000+05:45,1658,152,TDTR,51.54407,-1.766154,126
2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:58.000+05:45,1243,18,BLUS,50.90406,-1.402828,
2026-07-20T13:55:32.745+05:45,2026-07-20T19:40:07.000+05:45,403,R6,SWWD,51.075505,-1.773128,353
2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:32.000+05:45,1712,50,WDBC,50.686592,-1.94909,49
2026-07-20T14:31:13.123+05:45,2026-07-20T20:16:05.000+05:45,1524,30,WDBC,50.681353,-2.222542,287
2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:18.000+05:45,1219,U1C,UNIL,50.949737,-1.363534,
2026-07-20T14:31:29.596+05:45,2026-07-20T13:48:34.000+05:45,1206,U6H,UNIL,50.938535,-1.429147,
2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:28.000+05:45,1219,U1A,UNIL,50.94635,-1.367608,31
2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:21.000+05:45,2738,1A,TDTR,51.562706,-1.769266,99
2026-07-20T14:30:23.803+05:45,2026-07-20T20:15:01.000+05:45,1249,18,BLUS,50.914991,-1.423953,141
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:26.000+05:45,1760,2,BLUS,50.964585,-1.298029,
2026-07-20T14:35:53.342+05:45,2026-07-20T20:20:22.000+05:45,1223,U1C,UNIL,50.949764,-1.363509,
2026-07-20T14:08:49.468+05:45,2026-07-20T19:53:16.000+05:45,1785,X6,WDBC,50.87331,-1.854145,135
2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:25.000+05:45,1217,U6H,UNIL,50.939292,-1.380135,309
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:13.000+05:45,2275,25,WDBC,50.718171,-1.979052,
2026-07-20T14:36:26.568+05:45,2026-07-20T20:21:13.000+05:45,159,29,SWWD,51.017614,-2.017055,100
2026-07-20T14:30:23.803+05:45,2026-07-20T20:15:06.000+05:45,2262,4,WDBC,50.747106,-1.99513,104
2026-07-20T13:59:08.306+05:45,2026-07-20T19:37:16.000+05:45,1521,3,SVCT,50.697977,-1.294361,
2026-07-20T14:28:27.930+05:45,2026-07-20T19:59:54.000+05:45,1705,50,WDBC,50.609827,-1.959983,
2026-07-20T14:17:07.690+05:45,2026-07-20T20:02:04.000+05:45,1818,81,WDBC,50.747931,-1.792481,331
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:39.000+05:45,1643,86,WDBC,50.910826,-1.498814,212
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:15.000+05:45,1589,A,WDBC,50.757382,-1.661038,156
2026-07-20T14:23:29.130+05:45,2026-07-20T19:56:42.000+05:45,260,13,BLUS,50.904537,-1.402528,
2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:14.000+05:45,1804,1,BLUS,51.0601,-1.318473,10
2026-07-20T14:09:22.773+05:45,2026-07-20T19:54:15.000+05:45,1217,U6H,UNIL,50.907021,-1.402464,77
2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:33.000+05:45,1345,8,SVCT,50.716096,-1.112792,43
2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:33.000+05:45,1335,X4,SWWD,51.168502,-1.757571,65
2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:35.000+05:45,2765,5,DAMY,50.682601,-2.344763,61
2026-07-20T14:03:17.787+05:45,2026-07-20T19:47:15.000+05:45,1674,13,WDBC,50.718265,-1.874282,
2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:19.000+05:45,232,1B,WDBC,50.737142,-1.775138,237
2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:48.000+05:45,1321,9,SVCT,50.727277,-1.171609,78
2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:31.000+05:45,1247,18,BLUS,50.930531,-1.459671,290
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:30.000+05:45,1405,70,WDBC,50.73606,-1.777963,
2026-07-20T14:19:20.193+05:45,2026-07-20T13:07:56.000+05:45,1272,152,TDTR,51.530068,-1.792261,
2026-07-20T13:54:10.005+05:45,2026-07-20T19:38:37.000+05:45,522,5,TDTR,51.593402,-1.810149,263
2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:18.000+05:45,1576,X2,SWWD,51.267816,-1.991213,352
2026-07-20T13:58:35.059+05:45,2026-07-20T19:43:23.000+05:45,1212,U1A,UNIL,50.901536,-1.404868,341
2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:45.000+05:45,1806,12,BLUS,50.918479,-1.482613,229
2026-07-20T14:16:51.137+05:45,2026-07-20T19:48:58.000+05:45,1536,24,WDBC,50.736539,-1.779688,
2026-07-20T14:06:19.989+05:45,2026-07-20T19:51:14.000+05:45,1230,U1A,UNIL,50.896103,-1.402791,262
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:23.000+05:45,2774,1,TDTR,51.556998,-1.759701,
2026-07-20T14:18:14.016+05:45,2026-07-20T20:02:43.000+05:45,1628,13A,WDBC,50.802531,-1.890619,
2026-07-20T14:22:22.800+05:45,2026-07-20T20:07:19.000+05:45,1318,5,SVCT,50.708246,-1.28291,203
2026-07-20T14:08:32.993+05:45,2026-07-20T19:50:26.000+05:45,1304,8,SVCT,50.69797,-1.294108,
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:33.000+05:45,1338,R1,SWWD,51.070406,-1.802197,292
2026-07-20T13:48:21.594+05:45,2026-07-20T13:00:14.000+05:45,1539,Q7,WDBC,50.806345,-2.003107,
2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:33.000+05:45,1265,18,BLUS,50.926791,-1.448281,94
2026-07-20T14:20:10.021+05:45,2026-07-20T13:48:34.000+05:45,1206,U6H,UNIL,50.938535,-1.429147,
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:25.000+05:45,1810,5,BLUS,50.963676,-1.370914,83
2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:27.000+05:45,236,22,WDBC,50.744239,-1.818639,119
2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:53.000+05:45,403,R6,SWWD,51.070981,-1.780013,74
2026-07-20T14:26:48.723+05:45,2026-07-20T18:01:47.000+05:45,2724,R10,SWWD,51.069698,-1.795636,
2026-07-20T14:01:21.739+05:45,2026-07-20T19:45:51.000+05:45,1573,80,TDTR,51.541653,-1.728292,185
2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:31.000+05:45,519,14,TDTR,51.56261,-1.782483,
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:22.000+05:45,1595,2,SVCT,50.707577,-1.146332,29
2026-07-20T14:25:25.565+05:45,2026-07-20T20:09:57.000+05:45,1150,Q1,WDBC,50.806544,-2.003565,
2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:50.000+05:45,1335,X4,SWWD,51.202125,-1.777888,195
2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:37.000+05:45,228,14,BLUS,50.931762,-1.297103,297
2026-07-20T14:24:35.626+05:45,2026-07-20T20:09:13.000+05:45,1818,81,WDBC,50.742171,-1.813907,300
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:51.000+05:45,1641,X7,SWWD,50.902045,-1.405372,84
2026-07-20T14:12:08.896+05:45,2026-07-20T16:31:58.000+05:45,2732,20,DAMY,50.855958,-2.163726,
2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:01.000+05:45,2272,1A,WDBC,50.736018,-1.759449,262
2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:33.000+05:45,1844,9,WDBC,50.738143,-2.016242,248
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:45.000+05:45,108,36,WDBC,50.769526,-1.901067,
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:12.000+05:45,6923,19,BLUS,50.92011,-1.430676,141
2026-07-20T14:27:21.737+05:45,2026-07-20T00:40:57.000+05:45,1227,U1C,UNIL,50.896139,-1.403121,
2026-07-20T14:32:02.837+05:45,2026-07-20T20:15:56.000+05:45,525,17,TDTR,51.562474,-1.782052,
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:38.000+05:45,1848,16,WDBC,50.720634,-1.891977,109
2026-07-20T14:36:59.541+05:45,2026-07-20T20:21:49.000+05:45,903,R10,SWWD,51.068302,-1.796389,
2026-07-20T14:01:54.707+05:45,2026-07-20T19:46:22.000+05:45,1632,538,BLUS,50.861132,-1.430859,
2026-07-20T14:00:32.028+05:45,2026-07-20T19:41:19.000+05:45,273,61,BLUS,50.914768,-1.397803,31
2026-07-20T14:37:16.190+05:45,2026-07-20T20:22:08.000+05:45,106,120,TDTR,51.421279,-1.727624,119
2026-07-20T14:06:03.275+05:45,2026-07-20T19:45:01.000+05:45,237,6,WDBC,50.719161,-1.876066,
2026-07-20T14:22:06.195+05:45,2026-07-20T19:16:28.000+05:45,3807,39,SVCT,50.698104,-1.29411,
2026-07-20T13:50:51.121+05:45,2026-07-20T18:39:30.000+05:45,1144,CR9,DAMY,50.861576,-2.160278,
2026-07-20T14:12:08.896+05:45,2026-07-20T19:57:01.000+05:45,2101,13,TDTR,51.562628,-1.782528,99
2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:54.000+05:45,1552,17,BLUS,50.926589,-1.436294,157
2026-07-20T14:36:59.541+05:45,2026-07-20T20:21:51.000+05:45,1115,19,BLUS,50.908488,-1.412962,358
2026-07-20T14:32:19.323+05:45,2026-07-20T20:17:05.000+05:45,2762,11,BLUS,50.907911,-1.412102,92
2026-07-20T13:55:16.179+05:45,2026-07-20T19:39:47.000+05:45,7901,SSS,TDTR,51.560549,-1.781318,291
2026-07-20T13:53:20.555+05:45,2026-07-20T13:12:59.000+05:45,7844,200,SVCT,50.695852,-1.311399,
2026-07-20T14:03:01.130+05:45,2026-07-20T18:43:24.000+05:45,1512,7,SVCT,50.697907,-1.294255,
2026-07-20T14:10:29.194+05:45,2026-07-20T19:54:58.000+05:45,7930,TPDRT,SWWD,51.35907,-1.828226,267
2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:23.000+05:45,2741,12,TDTR,51.562533,-1.783166,
2026-07-20T13:58:35.059+05:45,2026-07-20T19:43:07.000+05:45,2763,12,BLUS,50.921731,-1.468848,294
2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:23.000+05:45,1627,35,WDBC,50.645806,-2.068673,126
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:52.000+05:45,1214,U2B,UNIL,50.934623,-1.406343,348
2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:21.000+05:45,2782,5,TDTR,51.562747,-1.770978,269
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:59.000+05:45,2723,R10,SWWD,51.071869,-1.804545,199
2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:03.000+05:45,2272,1A,WDBC,50.743205,-1.740347,219
2026-07-20T14:28:27.930+05:45,2026-07-20T20:12:59.000+05:45,1637,X7,SWWD,50.966581,-1.577854,115
2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:36.000+05:45,1663,5,TDTR,51.597422,-1.806791,334
2026-07-20T13:59:42.436+05:45,2026-07-20T17:47:45.000+05:45,1515,7,SVCT,50.698063,-1.294334,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:52.000+05:45,1407,70,WDBC,50.723617,-1.783901,126
2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:17.000+05:45,2757,12,BLUS,50.903856,-1.406005,349
2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:54.000+05:45,2270,25,WDBC,50.750327,-1.9577,82
2026-07-20T14:13:48.607+05:45,2026-07-20T19:58:29.000+05:45,1520,1,SVCT,50.720384,-1.304165,167
2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:35.000+05:45,2284,12,WDBC,50.752036,-1.841855,
2026-07-20T14:14:54.990+05:45,2026-07-20T17:48:20.000+05:45,1740,30,WDBC,50.646629,-2.267441,165
2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:35.000+05:45,2257,26,WDBC,50.743722,-1.963326,203
2026-07-20T13:48:21.594+05:45,2026-07-20T19:32:45.000+05:45,1403,TNB,SVCT,50.684172,-1.53603,274
2026-07-20T13:56:22.403+05:45,2026-07-20T19:41:15.000+05:45,2773,5,TDTR,51.566562,-1.800918,160
2026-07-20T13:51:07.853+05:45,2026-07-20T18:43:45.000+05:45,1604,12,BLUS,50.901033,-1.404704,
2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:35.000+05:45,1214,U2C,UNIL,50.910958,-1.404726,205
2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:35.000+05:45,1503,PR3,SWWD,51.08386,-1.854311,212
2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:29.000+05:45,270,635,BLUS,51.02066,-1.466192,22
2026-07-20T14:11:19.294+05:45,2026-07-20T19:56:01.000+05:45,1751,7,BLUS,50.89881,-1.387169,268
2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:26.000+05:45,1621,2,SVCT,50.725128,-1.156431,212
2026-07-20T14:39:11.719+05:45,2026-07-20T20:24:00.000+05:45,401,R4,SWWD,51.070879,-1.796338,181
2026-07-20T13:50:18.082+05:45,2026-07-20T19:34:46.000+05:45,1278,R23,TDTR,51.529535,-1.792339,
2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:32.000+05:45,1304,8,SVCT,50.709915,-1.25666,227
2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:29.000+05:45,1815,82,WDBC,50.736443,-1.768663,160
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:40.000+05:45,1698,U1,WDBC,50.742793,-1.898453,
2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:16.000+05:45,1271,R24,TDTR,51.528308,-1.786718,93
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:08.000+05:45,1535,X6,WDBC,50.808191,-1.892094,178
2026-07-20T14:30:07.401+05:45,2026-07-20T20:14:57.000+05:45,223,13,BLUS,50.898435,-1.378551,216
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:33.000+05:45,515,17,TDTR,51.595244,-1.781801,72
2026-07-20T14:08:49.468+05:45,2026-07-20T19:44:04.000+05:45,1263,5,WDBC,50.719123,-1.87596,
2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:27.000+05:45,1723,m1,WDBC,50.724771,-1.965505,126
2026-07-20T13:52:13.955+05:45,2026-07-20T19:09:57.000+05:45,6929,19a,BLUS,50.911583,-1.328395,
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:38.000+05:45,1250,504,BLUS,50.983614,-1.467617,
2026-07-20T13:51:57.510+05:45,2026-07-20T17:27:41.000+05:45,1775,m2,WDBC,50.719431,-1.88205,
2026-07-20T14:26:32.043+05:45,2026-07-20T19:03:38.000+05:45,1140,152,TDTR,51.567447,-1.811171,
2026-07-20T13:49:44.693+05:45,2026-07-20T13:08:57.000+05:45,7837,212,SVCT,50.657524,-1.166246,
2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:10.000+05:45,1307,5,SVCT,50.702411,-1.288488,18
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:37.000+05:45,7847,207,SVCT,50.710672,-1.282311,123
2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:38.000+05:45,228,14,BLUS,50.92579,-1.315095,108
2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:43.000+05:45,1252,U6H,UNIL,50.908465,-1.401552,359
2026-07-20T14:10:29.194+05:45,2026-07-20T19:54:59.000+05:45,1301,9,SVCT,50.726505,-1.218913,85
2026-07-20T14:21:16.548+05:45,2026-07-20T20:06:06.000+05:45,1793,X8,DAMY,50.785317,-2.072498,176
2026-07-20T14:36:26.568+05:45,2026-07-20T00:48:25.000+05:45,1231,U1A,UNIL,50.950308,-1.364667,
2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:27.000+05:45,2704,9,TDTR,51.528839,-1.802744,310
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:14.000+05:45,2772,1,TDTR,51.562402,-1.772768,259
2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:10.000+05:45,267,1A,WDBC,50.738287,-1.772401,57
2026-07-20T14:38:05.833+05:45,2026-07-20T20:22:30.000+05:45,1619,3,SVCT,50.696371,-1.293323,85
2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:47.000+05:45,1642,X5,SWWD,51.312045,-1.811062,
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:03.000+05:45,1815,82,WDBC,50.744791,-1.740685,299
2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:36.000+05:45,243,12,WDBC,50.718242,-1.872157,27
2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:30.000+05:45,1743,3,SVCT,50.67211,-1.146208,35
2026-07-20T13:56:22.403+05:45,2026-07-20T19:41:07.000+05:45,1723,m1,WDBC,50.722048,-1.902718,260
2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:33.000+05:45,1233,QC,BLUS,50.898385,-1.403866,8
2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:36.000+05:45,1663,5,TDTR,51.596749,-1.806234,
2026-07-20T14:01:21.739+05:45,2026-07-20T19:46:02.000+05:45,518,17,TDTR,51.591703,-1.783102,309
2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:38.000+05:45,1532,C,WDBC,50.746165,-1.718613,140
2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:31.000+05:45,9401,TB1,SQ,50.902284,-1.405178,
2026-07-20T14:27:21.737+05:45,2026-07-20T20:11:51.000+05:45,280,1A,TDTR,51.562619,-1.78195,
2026-07-20T14:05:13.655+05:45,2026-07-20T19:49:54.000+05:45,1318,5,SVCT,50.758336,-1.288191,
2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:45.000+05:45,2718,12,TDTR,51.563289,-1.784997,134
2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:38.000+05:45,6921,19,BLUS,50.908854,-1.406312,
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:32.000+05:45,1678,8,SWWD,51.126463,-1.786575,10
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:11.000+05:45,2746,10,BLUS,50.913069,-1.364898,
