pulled_at,recorded_at,vehicle_ref,route_number,operator_ref,latitude,longitude,bearing
2026-07-20T14:12:25.550+05:45,2026-07-20T19:47:10.000+05:45,1721,m1,WDBC,50.745741,-1.820888,
2026-07-20T14:13:48.607+05:45,2026-07-20T19:58:20.000+05:45,1568,16,BLUS,50.905838,-1.406552,
2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:30.000+05:45,1134,44,SWWD,50.99351,-1.749338,240
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:22.000+05:45,1701,40,WDBC,50.740528,-2.040803,283
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:47.000+05:45,1306,9,SVCT,50.732626,-1.159832,
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:12.000+05:45,255,14,BLUS,50.931724,-1.346444,157
2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:18.000+05:45,1703,40,WDBC,50.609806,-1.960153,
2026-07-20T13:46:42.598+05:45,2026-07-20T19:03:38.000+05:45,1140,152,TDTR,51.567447,-1.811171,
2026-07-20T13:52:30.529+05:45,2026-07-20T19:37:00.000+05:45,1674,13,WDBC,50.732358,-1.874612,129
2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:19.000+05:45,1992,TNB,SVCT,50.70538,-1.500866,
2026-07-20T14:29:50.987+05:45,2026-07-20T14:01:56.000+05:45,2004,NW2,TDTR,51.540053,-1.777307,
2026-07-20T13:46:42.598+05:45,2026-07-20T18:11:45.000+05:45,3803,22,SVCT,50.670504,-1.210199,329
2026-07-20T14:04:24.068+05:45,2026-07-20T19:49:02.000+05:45,1992,TNB,SVCT,50.680806,-1.540087,18
2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:47.000+05:45,2775,1B,TDTR,51.55937,-1.830194,220
2026-07-20T14:07:26.381+05:45,2026-07-20T19:51:57.000+05:45,1314,8,SVCT,50.659377,-1.142005,
2026-07-20T14:27:21.737+05:45,2026-07-20T20:11:59.000+05:45,1563,17,BLUS,50.910608,-1.419564,332
2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:26.000+05:45,1764,m2,WDBC,50.727371,-1.92251,291
2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:25.000+05:45,1714,m2,WDBC,50.721598,-1.974536,52
2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:15.000+05:45,1818,81,WDBC,50.744661,-1.787636,329
2026-07-20T14:03:50.743+05:45,2026-07-20T13:31:03.000+05:45,3819,CR7,DAMY,50.849649,-2.160447,
2026-07-20T13:56:22.403+05:45,2026-07-20T13:07:57.000+05:45,1274,154,TDTR,51.529797,-1.7922,
2026-07-20T14:02:11.407+05:45,2026-07-20T19:46:58.000+05:45,255,14,BLUS,50.906917,-1.406635,53
2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:01.000+05:45,151,603,SWWD,51.075732,-1.86803,107
2026-07-20T13:59:42.436+05:45,2026-07-20T13:02:02.000+05:45,1589,A,WDBC,50.747101,-1.722436,
2026-07-20T14:18:30.473+05:45,2026-07-20T19:39:17.000+05:45,1517,6,SVCT,50.63957,-1.260009,
2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:20.000+05:45,285,11,BLUS,50.907846,-1.407962,337
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:36.000+05:45,1717,m1,WDBC,50.736788,-1.864817,
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:16.000+05:45,237,22,WDBC,50.719462,-1.876304,
2026-07-20T13:48:54.550+05:45,2026-07-20T19:32:02.000+05:45,1630,13A,WDBC,50.718489,-1.874868,
2026-07-20T14:03:17.787+05:45,2026-07-20T19:47:58.000+05:45,1535,X6,WDBC,50.880876,-1.873869,
2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:16.000+05:45,2269,18,WDBC,50.746892,-1.989145,85
2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:40.000+05:45,2742,12,TDTR,51.583489,-1.786405,
2026-07-20T14:13:15.471+05:45,2026-07-20T19:58:07.000+05:45,9501,TW1,SQ,50.698058,-1.294394,
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:15.000+05:45,1636,X5,SWWD,51.417163,-1.73018,237
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:13.000+05:45,1661,155,TDTR,51.543504,-1.762882,90
2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:19.000+05:45,518,17,TDTR,51.566043,-1.775139,241
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:24.000+05:45,1648,12,SVCT,50.698169,-1.294472,338
2026-07-20T13:53:20.555+05:45,2026-07-20T19:38:10.000+05:45,1700,5,WDBC,50.726942,-1.864474,294
2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:19.000+05:45,1563,17,BLUS,50.885067,-1.365304,302
2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:33.000+05:45,267,1A,WDBC,50.723696,-1.848498,
2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:47.000+05:45,524,14,TDTR,51.562616,-1.782469,
2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:22.000+05:45,2270,25,WDBC,50.75596,-1.975353,
2026-07-20T14:21:16.548+05:45,2026-07-20T20:06:01.000+05:45,1237,18,BLUS,50.926717,-1.447823,96
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:44.000+05:45,1630,13,WDBC,50.720134,-1.875681,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:43.000+05:45,286,9,BLUS,50.908328,-1.408977,232
2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:34.000+05:45,1593,11,WDBC,50.755234,-1.886654,2
2026-07-20T14:15:11.585+05:45,2026-07-20T17:16:53.000+05:45,1617,1,SVCT,50.76219,-1.29852,
2026-07-20T14:05:29.987+05:45,2026-07-20T17:21:28.000+05:45,1570,19,BLUS,50.902597,-1.405587,
2026-07-20T13:53:37.033+05:45,2026-07-20T18:01:47.000+05:45,2724,R10,SWWD,51.069698,-1.795636,
2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:25.000+05:45,261,16,BLUS,50.915352,-1.364431,124
2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:11.000+05:45,2735,11,TDTR,51.550009,-1.776887,160
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:42.000+05:45,1313,9,SVCT,50.702109,-1.286972,67
2026-07-20T14:31:29.596+05:45,2026-07-20T00:40:57.000+05:45,1227,U1C,UNIL,50.896139,-1.403121,
2026-07-20T14:24:35.626+05:45,2026-07-20T20:09:04.000+05:45,1521,3,SVCT,50.637111,-1.258649,162
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:25.000+05:45,2738,1A,TDTR,51.562483,-1.773266,100
2026-07-20T13:55:32.745+05:45,2026-07-20T19:40:20.000+05:45,2769,11,TDTR,51.562583,-1.78313,
2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:43.000+05:45,1248,1,BLUS,50.982338,-1.383419,205
2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:36.000+05:45,2101,13,TDTR,51.562771,-1.769707,99
2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:31.000+05:45,109,36,WDBC,50.720968,-1.880267,
2026-07-20T14:36:59.541+05:45,2026-07-20T20:14:29.000+05:45,1325,ST,SWWD,51.070152,-1.805143,
2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:17.000+05:45,1636,X5,SWWD,51.411457,-1.734765,176
2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:37.000+05:45,1683,6,WDBC,50.74739,-1.915508,286
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:50.000+05:45,1325,ST,SWWD,51.185325,-1.860586,166
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:35.000+05:45,1776,m2,WDBC,50.726872,-1.818226,310
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:43.000+05:45,1266,16,BLUS,50.931177,-1.360557,125
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:48.000+05:45,1127,757,BLUS,50.909511,-1.390053,45
2026-07-20T13:49:11.301+05:45,2026-07-20T19:33:37.000+05:45,273,61,BLUS,50.906087,-1.397881,351
2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:12.000+05:45,1791,X3,WDBC,50.97256,-1.7652,27
2026-07-20T13:48:21.594+05:45,2026-07-20T19:33:13.000+05:45,1519,6,SVCT,50.636734,-1.316233,310
2026-07-20T14:13:15.471+05:45,2026-07-20T19:58:01.000+05:45,251,1C,WDBC,50.722238,-1.795585,216
2026-07-20T13:49:44.693+05:45,2026-07-19T22:53:53.000+05:45,1229,U1A,UNIL,50.949512,-1.363613,
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:54.000+05:45,1703,40,WDBC,50.609806,-1.960153,
2026-07-20T14:18:14.016+05:45,2026-07-20T20:03:07.000+05:45,1767,m2,WDBC,50.72614,-1.814299,270
2026-07-20T14:36:26.568+05:45,2026-07-20T20:21:01.000+05:45,275,1B,TDTR,51.560177,-1.796714,123
2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:17.000+05:45,7901,SSS,TDTR,51.561254,-1.783341,
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:15.000+05:45,277,80,TDTR,51.251501,-1.636602,
2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:55.000+05:45,1532,C,WDBC,50.747196,-1.722654,
2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:22.000+05:45,2733,11,TDTR,51.544566,-1.770712,182
2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:09.000+05:45,903,R5,SWWD,51.058888,-1.798755,84
2026-07-20T14:28:44.394+05:45,2026-07-20T20:13:23.000+05:45,285,11,BLUS,50.913078,-1.44017,273
2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:25.000+05:45,1342,8,SVCT,50.722988,-1.137456,141
2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:34.000+05:45,1564,18,BLUS,50.914733,-1.423628,138
2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:23.000+05:45,1747,3,SVCT,50.632642,-1.248023,87
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:29.000+05:45,1524,30,WDBC,50.673671,-2.219229,358
2026-07-20T14:24:52.252+05:45,2026-07-20T13:44:32.000+05:45,2731,DEAD,SQ,50.819832,-1.568339,
2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:45.000+05:45,1689,12,WDBC,50.721968,-1.866333,169
2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:01.000+05:45,2258,17,WDBC,50.718496,-1.979104,333
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:21.000+05:45,2779,5,TDTR,51.562877,-1.751612,264
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:43.000+05:45,1637,X7,SWWD,51.055227,-1.75701,
2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:12.000+05:45,2706,14,TDTR,51.547384,-1.753475,122
2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:16.000+05:45,1524,30,WDBC,50.620036,-2.253563,14
2026-07-20T14:20:26.643+05:45,2026-07-20T20:04:58.000+05:45,1755,2,BLUS,50.96483,-1.379058,106
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:04.000+05:45,1249,18,BLUS,50.921711,-1.457891,109
2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:31.000+05:45,1562,17,BLUS,50.90431,-1.402585,295
2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:50.000+05:45,1643,86,WDBC,50.892929,-1.521372,237
2026-07-20T14:31:13.123+05:45,2026-07-20T18:45:40.000+05:45,288,12,BLUS,50.931634,-1.5141,58
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:10.000+05:45,1312,9,SVCT,50.702362,-1.282691,
2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:52.000+05:45,1305,8,SVCT,50.701143,-1.277074,299
2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:35.000+05:45,1104,m2,WDBC,50.721763,-1.79877,
2026-07-20T14:27:21.737+05:45,2026-07-20T20:11:49.000+05:45,1632,538,BLUS,50.893189,-1.447748,334
2026-07-20T14:18:30.473+05:45,2026-07-20T13:41:24.000+05:45,1555,PRH,BLUS,50.934561,-1.466893,
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:12.000+05:45,1646,86,WDBC,50.752585,-1.552227,6
2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:07.000+05:45,1562,17,BLUS,50.926501,-1.439228,95
2026-07-20T14:32:19.323+05:45,2026-07-20T20:16:55.000+05:45,1807,4,BLUS,50.9883,-1.498049,
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:19.000+05:45,1335,X4,SWWD,51.07364,-1.796357,345
2026-07-20T14:34:14.663+05:45,2026-07-20T20:19:03.000+05:45,2753,13,BLUS,50.921409,-1.354137,80
2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:58.000+05:45,1557,17,BLUS,50.899404,-1.401428,93
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:39.000+05:45,2757,11,BLUS,50.92215,-1.472056,72
2026-07-20T14:18:30.473+05:45,2026-07-20T13:46:41.000+05:45,1136,X5,SWWD,51.172259,-1.778756,
2026-07-20T14:14:21.842+05:45,2026-07-20T19:59:10.000+05:45,6923,19,BLUS,50.94295,-1.442801,121
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:22.000+05:45,1333,R1,SWWD,51.044361,-1.789404,115
2026-07-20T14:35:04.009+05:45,2026-07-20T20:19:49.000+05:45,1699,U1,WDBC,50.736471,-1.880662,82
2026-07-20T14:29:50.987+05:45,2026-07-20T20:11:51.000+05:45,221,10,BLUS,50.90444,-1.402854,
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:38.000+05:45,1738,5,WDBC,50.758481,-1.911346,300
2026-07-20T13:57:12.297+05:45,2026-07-20T19:42:01.000+05:45,1577,X5,SWWD,51.293258,-1.809133,179
2026-07-20T13:55:16.179+05:45,2026-07-20T19:39:58.000+05:45,2781,1B,TDTR,51.559335,-1.830347,
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:32.000+05:45,1217,U6C,UNIL,50.919594,-1.395344,181
2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:14.000+05:45,1761,2,BLUS,50.967201,-1.328084,354
2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:27.000+05:45,1240,18,BLUS,50.907766,-1.394203,269
2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:08.000+05:45,1232,U1A,UNIL,50.938636,-1.389132,88
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:50.000+05:45,1627,35,WDBC,50.611277,-1.992524,146
2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:11.000+05:45,1813,1,BLUS,50.903022,-1.401756,93
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:56.000+05:45,280,1A,TDTR,51.562255,-1.798735,149
2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:08.000+05:45,1723,m1,WDBC,50.724839,-1.941157,279
2026-07-20T14:12:25.550+05:45,2026-07-20T18:31:04.000+05:45,1580,X5,SWWD,51.069646,-1.795888,
2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:29.000+05:45,2783,1A,TDTR,51.562758,-1.784186,
2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:22.000+05:45,234,1A,WDBC,50.742124,-1.741911,56
2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:19.000+05:45,276,12,TDTR,51.56261,-1.781761,
2026-07-20T14:10:45.897+05:45,2026-07-20T15:45:47.000+05:45,1772,m2,WDBC,50.727219,-1.841685,
2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:54.000+05:45,1827,NFB,WDBC,50.789543,-1.704231,168
2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:48.000+05:45,1565,2,BLUS,50.926481,-1.391752,226
2026-07-20T13:52:30.529+05:45,2026-07-20T19:37:05.000+05:45,1232,U1A,UNIL,50.943052,-1.37165,38
2026-07-20T14:01:21.739+05:45,2026-07-20T19:46:15.000+05:45,1104,m2,WDBC,50.728313,-1.838763,260
2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:32.000+05:45,2256,9,WDBC,50.735148,-1.980131,326
2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:27.000+05:45,1246,18,BLUS,50.90274,-1.404875,
2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:04.000+05:45,2275,25,WDBC,50.731414,-1.977099,157
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:54.000+05:45,1743,3,SVCT,50.709794,-1.146072,3
2026-07-20T14:18:14.016+05:45,2026-07-20T17:48:20.000+05:45,1740,30,WDBC,50.646629,-2.267441,165
2026-07-20T14:23:12.551+05:45,2026-07-20T15:52:53.000+05:45,1329,66,SWWD,51.068513,-1.79505,
2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:21.000+05:45,1557,17,BLUS,50.898216,-1.377117,180
2026-07-20T14:36:59.541+05:45,2026-07-20T20:21:37.000+05:45,1577,X5,SWWD,51.12343,-1.787467,190
2026-07-20T14:38:05.833+05:45,2026-07-20T17:58:56.000+05:45,1615,6,SVCT,50.698176,-1.294117,
2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:48.000+05:45,2782,5,TDTR,51.562623,-1.769559,281
2026-07-20T13:50:01.209+05:45,2026-07-20T00:35:20.000+05:45,1265,16,BLUS,50.921263,-1.356555,
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:25.000+05:45,261,16,BLUS,50.915352,-1.364431,124
2026-07-20T14:00:15.584+05:45,2026-07-20T19:44:48.000+05:45,1748,7,BLUS,50.910372,-1.404839,
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:15.000+05:45,2748,PD3,SWWD,51.098636,-1.796663,
2026-07-20T14:17:24.217+05:45,2026-07-20T19:02:31.000+05:45,1114,CR8,DAMY,50.851754,-2.164059,314
2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:43.000+05:45,1842,16,WDBC,50.742589,-1.936429,310
2026-07-20T14:22:22.800+05:45,2026-07-20T20:06:54.000+05:45,1519,203,SVCT,50.696754,-1.313338,
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:35.000+05:45,1649,7,SVCT,50.705079,-1.500398,146
2026-07-20T14:03:34.279+05:45,2026-07-20T12:40:36.000+05:45,2752,10,BLUS,50.903856,-1.402659,
2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:21.000+05:45,6938,19,BLUS,50.922488,-1.433654,150
2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:28.000+05:45,1579,978,SWWD,51.08071,-1.771529,
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:27.000+05:45,2782,5,TDTR,51.56066,-1.756525,207
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:20.000+05:45,1121,14,WDBC,50.745258,-1.82096,
2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:14.000+05:45,1403,TNB,SVCT,50.6809,-1.540102,16
2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:33.000+05:45,1265,18,BLUS,50.924662,-1.453873,
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:21.000+05:45,276,12,TDTR,51.56261,-1.781761,
2026-07-20T14:35:53.342+05:45,2026-07-20T19:55:55.000+05:45,284,9,BLUS,50.818402,-1.372894,
2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:19.000+05:45,1806,12,BLUS,50.918086,-1.459146,301
2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:53.000+05:45,1674,13,WDBC,50.739404,-1.879616,187
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:57.000+05:45,1814,1,BLUS,50.9858,-1.379398,44
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:43.000+05:45,1751,7,BLUS,50.901841,-1.397842,249
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:34.000+05:45,6939,19a,BLUS,50.89615,-1.403057,
2026-07-20T14:36:59.541+05:45,2026-07-19T22:36:21.000+05:45,1402,SL,SVCT,50.698078,-1.294553,
2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:34.000+05:45,247,11,WDBC,50.764557,-1.892226,117
2026-07-20T14:31:13.123+05:45,2026-07-20T19:05:31.000+05:45,1590,X6,WDBC,50.847871,-1.7905,196
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:01.000+05:45,1733,m1,WDBC,50.719692,-1.88705,270
2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:20.000+05:45,1811,1,BLUS,50.903949,-1.402619,10
2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:26.000+05:45,1593,11,WDBC,50.757084,-1.886612,4
2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:07.000+05:45,1249,18,BLUS,50.926592,-1.442562,
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:46.000+05:45,1691,1A,WDBC,50.725295,-1.844327,68
2026-07-20T14:27:05.255+05:45,2026-07-20T19:55:36.000+05:45,3828,ONE,WDBC,50.717989,-1.977722,
2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:46.000+05:45,223,13,BLUS,50.898816,-1.392601,280
