pulled_at,recorded_at,vehicle_ref,route_number,operator_ref,latitude,longitude,bearing
2026-07-20T14:28:27.930+05:45,2026-07-20T19:26:51.000+05:45,3831,6,DAMY,50.712262,-2.458399,
2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:40.000+05:45,3827,7B,WDBC,50.739089,-1.922901,280
2026-07-20T14:01:21.739+05:45,2026-07-20T02:08:59.000+05:45,1782,16,WDBC,50.717903,-1.978009,
2026-07-20T14:05:13.655+05:45,2026-07-20T19:49:56.000+05:45,1651,7,SVCT,50.698217,-1.294438,
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:07.000+05:45,1751,7,BLUS,50.895772,-1.363977,283
2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:05.000+05:45,247,11,WDBC,50.769206,-1.92909,6
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:16.000+05:45,1544,8,SWWD,51.254931,-1.61784,
2026-07-20T14:18:30.473+05:45,2026-07-20T20:02:59.000+05:45,1616,2,SVCT,50.656194,-1.150559,
2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:45.000+05:45,1690,U3,WDBC,50.730014,-1.867775,138
2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:47.000+05:45,1784,X3,WDBC,50.818989,-1.813525,195
2026-07-20T14:23:29.130+05:45,2026-07-20T19:59:54.000+05:45,1705,50,WDBC,50.609827,-1.959983,
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:50.000+05:45,2101,2,TDTR,51.561349,-1.765833,338
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:15.000+05:45,274,1A,WDBC,50.722007,-1.865059,262
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:31.000+05:45,9101,TM1,SQ,50.71782,-1.977795,
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:09.000+05:45,1112,CR8,DAMY,50.613165,-2.453324,
2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:41.000+05:45,1718,m1,WDBC,50.748208,-1.829637,99
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:09.000+05:45,3817,949,DAMY,50.961879,-1.837975,
2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:25.000+05:45,1798,1,BLUS,50.90902,-1.404748,178
2026-07-20T14:35:36.893+05:45,2026-07-20T19:50:36.000+05:45,216,16,TDTR,51.609331,-1.788336,
2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:47.000+05:45,1303,5,SVCT,50.740369,-1.269392,173
2026-07-20T13:49:44.693+05:45,2026-07-20T19:03:37.000+05:45,2271,1C,WDBC,50.719247,-1.876206,
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:43.000+05:45,2750,9,TDTR,51.54094,-1.783531,58
2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:23.000+05:45,514,17,TDTR,51.562825,-1.783845,
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:15.000+05:45,1722,m1,WDBC,50.726418,-1.862843,300
2026-07-20T14:27:21.737+05:45,2026-07-20T20:11:54.000+05:45,3833,927,SWWD,51.041173,-2.040487,231
2026-07-20T14:32:19.323+05:45,2026-07-20T20:17:12.000+05:45,1769,m2,WDBC,50.717887,-1.978746,
2026-07-20T14:03:34.279+05:45,2026-07-20T16:45:25.000+05:45,1251,U1A,UNIL,50.936472,-1.397074,
2026-07-20T14:18:30.473+05:45,2026-07-20T17:32:38.000+05:45,1320,1,SVCT,50.69795,-1.294053,
2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:56.000+05:45,2766,1A,TDTR,51.562808,-1.784255,
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:45.000+05:45,9401,TB1,SQ,50.902286,-1.405127,
2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:55.000+05:45,11,908,SWWD,50.989754,-1.757244,
2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:36.000+05:45,3823,6,DAMY,50.71306,-2.434741,160
2026-07-20T14:04:24.068+05:45,2026-07-20T19:49:13.000+05:45,1345,8,SVCT,50.703145,-1.108597,275
2026-07-20T14:28:44.394+05:45,2026-07-20T20:13:35.000+05:45,2760,8,BLUS,50.909429,-1.49519,188
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:16.000+05:45,1304,68,SVCT,50.696764,-1.313368,87
2026-07-20T13:55:16.179+05:45,2026-07-20T19:39:46.000+05:45,1757,2,BLUS,50.96983,-1.336829,164
2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:58.000+05:45,1318,5,SVCT,50.755738,-1.286215,13
2026-07-20T14:25:08.856+05:45,2026-07-20T18:43:24.000+05:45,1512,7,SVCT,50.697907,-1.294255,
2026-07-20T14:18:14.016+05:45,2026-07-20T20:03:09.000+05:45,1247,18,BLUS,50.914426,-1.423279,140
2026-07-20T14:07:26.381+05:45,2026-07-20T19:51:54.000+05:45,2263,5,WDBC,50.723906,-1.864317,207
2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:22.000+05:45,1508,31,WDBC,50.684882,-2.217849,
2026-07-20T13:49:28.015+05:45,2026-07-20T18:37:01.000+05:45,1518,3,SVCT,50.698143,-1.294556,
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:43.000+05:45,1303,5,SVCT,50.698144,-1.29433,
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:26.000+05:45,6938,19,BLUS,50.926262,-1.441916,127
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:25.000+05:45,1753,7,BLUS,50.922552,-1.434274,
2026-07-20T14:12:08.896+05:45,2026-07-20T19:57:04.000+05:45,236,22,WDBC,50.749418,-1.830758,292
2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:13.000+05:45,1812,1,BLUS,51.062538,-1.312221,
2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:18.000+05:45,1624,20,WDBC,50.744045,-1.818576,304
2026-07-20T14:08:49.468+05:45,2026-07-20T04:07:27.000+05:45,1244,18,BLUS,50.908021,-1.333969,
2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:34.000+05:45,1593,11,WDBC,50.738989,-1.879705,7
2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:24.000+05:45,1703,40,WDBC,50.608747,-2.007291,265
2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:45.000+05:45,232,1B,WDBC,50.728436,-1.791013,
2026-07-20T14:32:19.323+05:45,2026-07-20T20:17:12.000+05:45,7845,208,SVCT,50.740045,-1.269296,342
2026-07-20T13:57:12.297+05:45,2026-07-20T13:30:37.000+05:45,1629,13,WDBC,50.718304,-1.874276,
2026-07-20T13:55:16.179+05:45,2026-07-20T19:02:31.000+05:45,1114,CR8,DAMY,50.851754,-2.164059,314
2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:06.000+05:45,2747,3,BLUS,50.953684,-1.294794,6
2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:53.000+05:45,1197,744,WDBC,50.728183,-1.981881,
2026-07-20T14:06:19.989+05:45,2026-07-20T19:51:11.000+05:45,1202,U1A,UNIL,50.893458,-1.395128,
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:38.000+05:45,1808,9,BLUS,50.886307,-1.459938,120
2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:41.000+05:45,1334,X4,SWWD,51.201176,-1.772497,170
2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:20.000+05:45,1823,NFR,WDBC,50.82761,-1.703149,128
2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:31.000+05:45,1550,17,BLUS,50.940496,-1.42968,276
2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:03.000+05:45,1204,U6C,UNIL,50.906911,-1.404663,
2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:45.000+05:45,1149,14,WDBC,50.718399,-1.979058,335
2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:22.000+05:45,1334,X4,SWWD,51.107133,-1.793426,144
2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:33.000+05:45,1337,X4,SWWD,51.192317,-1.764046,271
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:48.000+05:45,1338,R1,SWWD,51.069082,-1.799319,127
2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:21.000+05:45,2782,5,TDTR,51.564575,-1.800226,346
2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:17.000+05:45,1529,5,BLUS,50.987591,-1.496207,71
2026-07-20T14:29:01.106+05:45,2026-07-20T20:05:47.000+05:45,518,17,TDTR,51.562914,-1.783972,
2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:51.000+05:45,1683,6,WDBC,50.742826,-1.898751,
2026-07-20T14:18:14.016+05:45,2026-07-20T20:03:09.000+05:45,287,12,BLUS,50.903949,-1.405869,168
2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:25.000+05:45,1322,9,SVCT,50.726407,-1.216714,275
2026-07-20T13:51:07.853+05:45,2026-07-20T13:26:39.000+05:45,1610,X6,WDBC,50.810709,-1.875654,
2026-07-20T14:27:21.737+05:45,2026-07-20T20:12:01.000+05:45,1348,1,SVCT,50.738624,-1.307836,352
2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:35.000+05:45,2763,12,BLUS,50.925836,-1.506277,158
2026-07-20T14:08:49.468+05:45,2026-07-20T19:53:40.000+05:45,1784,X3,WDBC,50.931141,-1.78802,183
2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:11.000+05:45,2762,11,BLUS,50.918571,-1.486016,
2026-07-20T13:55:16.179+05:45,2026-07-20T19:40:07.000+05:45,1813,1,BLUS,50.941704,-1.406593,188
2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:08.000+05:45,1644,86,WDBC,50.913634,-1.444488,97
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:21.000+05:45,255,14,BLUS,50.9205,-1.312127,261
2026-07-20T14:19:20.193+05:45,2026-07-20T20:03:45.000+05:45,1697,13,WDBC,50.799105,-1.950954,
2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:13.000+05:45,235,1C,WDBC,50.723414,-1.849276,72
2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:19.000+05:45,2745,20,BLUS,50.906126,-1.406551,
2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:45.000+05:45,1699,U1,WDBC,50.742641,-1.899001,29
2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:36.000+05:45,1674,13,WDBC,50.721223,-1.867893,233
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:49.000+05:45,1711,50,WDBC,50.715769,-1.908399,355
2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:13.000+05:45,1111,TDB,SVCT,50.679958,-1.087931,37
2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:01.000+05:45,1799,1,BLUS,50.970409,-1.389945,188
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:13.000+05:45,1193,17,WDBC,50.73948,-1.930621,267
2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:33.000+05:45,238,1B,WDBC,50.722959,-1.853806,262
2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:43.000+05:45,1322,9,SVCT,50.727893,-1.180783,
2026-07-20T14:02:27.965+05:45,2026-07-20T19:47:12.000+05:45,236,22,WDBC,50.751986,-1.841105,
2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:17.000+05:45,525,17,TDTR,51.558613,-1.777986,251
2026-07-20T14:34:31.127+05:45,2026-07-20T20:14:14.000+05:45,1318,5,SVCT,50.698106,-1.294325,
2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:26.000+05:45,2277,3x,WDBC,50.756592,-1.990957,327
2026-07-20T14:32:19.323+05:45,2026-07-20T00:48:47.000+05:45,1349,9,SVCT,50.698024,-1.294145,
2026-07-20T14:05:13.655+05:45,2026-07-20T15:52:08.000+05:45,Mike_TGH,22,WDBC,50.71943,-1.97788,
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:31.000+05:45,1769,m2,WDBC,50.722552,-1.901281,215
2026-07-20T13:47:32.244+05:45,2026-07-20T19:31:59.000+05:45,1760,2,BLUS,50.964772,-1.367722,100
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:43.000+05:45,1306,9,SVCT,50.723866,-1.26038,65
2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:16.000+05:45,1712,50,WDBC,50.716846,-1.882583,84
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:24.000+05:45,1743,3,SVCT,50.642801,-1.169205,9
2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:23.000+05:45,1511,3,SVCT,50.661467,-1.151881,152
2026-07-20T13:55:16.179+05:45,2026-07-20T19:40:02.000+05:45,1798,1,BLUS,50.902721,-1.404778,90
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:50.000+05:45,1733,m1,WDBC,50.72359,-1.864606,
2026-07-20T14:09:56.012+05:45,2026-07-20T19:44:04.000+05:45,1263,5,WDBC,50.719123,-1.87596,
2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:56.000+05:45,1561,17,BLUS,50.899336,-1.401236,275
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:18.000+05:45,1348,1,SVCT,50.698792,-1.295045,
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:31.000+05:45,1623,81,WDBC,50.747933,-1.662242,10
2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:14.000+05:45,2741,12,TDTR,51.602617,-1.819732,199
2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:27.000+05:45,1245,18,BLUS,50.923021,-1.445532,205
2026-07-20T14:01:21.739+05:45,2026-07-20T19:46:13.000+05:45,1511,3,SVCT,50.643572,-1.168992,192
2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:41.000+05:45,1104,m2,WDBC,50.722311,-1.901688,
2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:14.000+05:45,2783,1A,TDTR,51.557357,-1.759974,328
2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:25.000+05:45,1625,20,WDBC,50.72131,-1.88295,101
2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:49.000+05:45,1504,D3,SWWD,50.989821,-1.757288,
2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:34.000+05:45,1815,82,WDBC,50.736388,-1.777407,44
2026-07-20T14:25:08.856+05:45,2026-07-20T00:15:33.000+05:45,1406,70,WDBC,50.718005,-1.977724,
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:13.000+05:45,1793,X8,DAMY,50.815962,-2.115945,115
2026-07-20T14:31:13.123+05:45,2026-07-20T20:16:01.000+05:45,1726,m1,WDBC,50.719053,-1.87593,
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:12.000+05:45,2722,PR11,SWWD,51.070782,-1.796283,
2026-07-20T13:56:05.977+05:45,2026-07-20T19:37:44.000+05:45,2746,14,BLUS,50.904108,-1.402674,
2026-07-20T14:09:39.353+05:45,2026-07-20T19:25:03.000+05:45,2710,125,WDBC,50.847015,-1.791925,
2026-07-20T14:34:31.127+05:45,2026-07-20T20:16:50.000+05:45,2780,1,TDTR,51.561863,-1.780592,
2026-07-20T14:27:21.737+05:45,2026-07-20T20:12:13.000+05:45,1333,R1,SWWD,51.055568,-1.796057,325
2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:29.000+05:45,2706,13,TDTR,51.56257,-1.769175,284
2026-07-20T14:08:32.993+05:45,2026-07-20T13:44:32.000+05:45,2731,DEAD,SQ,50.819832,-1.568339,
2026-07-20T14:10:12.575+05:45,2026-07-20T19:10:01.000+05:45,1540,81,WDBC,50.760682,-1.537336,
2026-07-20T13:53:03.793+05:45,2026-07-20T19:26:51.000+05:45,3831,6,DAMY,50.712262,-2.458399,
2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:57.000+05:45,516,17,TDTR,51.574554,-1.777219,
2026-07-20T14:38:05.833+05:45,2026-07-20T14:38:45.000+05:45,1129,3,BLUS,50.911444,-1.388202,196
2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:18.000+05:45,3823,6,DAMY,50.709328,-2.438282,306
2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:46.000+05:45,2707,R5,SWWD,51.060255,-1.796523,
2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:39.000+05:45,1627,35,WDBC,50.609862,-1.960253,
2026-07-20T13:53:37.033+05:45,2026-07-20T19:31:06.000+05:45,276,12,TDTR,51.604119,-1.828643,
2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:54.000+05:45,1597,66,SWWD,51.067281,-1.782873,105
2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:43.000+05:45,1771,m1,WDBC,50.725876,-1.915749,110
2026-07-20T14:31:29.596+05:45,2026-07-20T13:31:03.000+05:45,3819,CR7,DAMY,50.849649,-2.160447,
2026-07-20T14:19:20.193+05:45,2026-07-20T20:03:52.000+05:45,2709,CR7,DAMY,50.970377,-2.187227,169
2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:29.000+05:45,1753,7,BLUS,50.921665,-1.451479,58
2026-07-20T13:53:03.793+05:45,2026-07-20T13:05:36.000+05:45,1661,155,TDTR,51.529924,-1.792218,
2026-07-20T13:47:15.639+05:45,2026-07-20T19:32:09.000+05:45,1000,X4,SWWD,51.168519,-1.765932,113
2026-07-20T13:56:22.403+05:45,2026-07-20T19:41:15.000+05:45,1810,5,BLUS,50.962185,-1.35307,26
2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:17.000+05:45,1323,ST,SWWD,51.164868,-1.859097,0
2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:39.000+05:45,1237,18,BLUS,50.922651,-1.455644,25
2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:03.000+05:45,1585,66,SWWD,51.085317,-1.76775,203
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:11.000+05:45,106,120,TDTR,51.420732,-1.731038,
2026-07-20T14:17:57.544+05:45,2026-07-20T13:30:37.000+05:45,1629,13,WDBC,50.718304,-1.874276,
2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:06.000+05:45,1813,1,BLUS,50.909015,-1.404691,173
2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:48.000+05:45,271,20,BLUS,50.92935,-1.375215,16
2026-07-20T13:46:26.014+05:45,2026-07-20T13:06:07.000+05:45,7847,207,SVCT,50.710749,-1.282552,
2026-07-20T14:38:05.833+05:45,2026-07-20T20:22:25.000+05:45,1513,211,SVCT,50.697854,-1.111881,240
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:29.000+05:45,159,29,SWWD,51.002176,-2.186032,77
2026-07-20T13:50:51.121+05:45,2026-07-20T18:11:45.000+05:45,3803,22,SVCT,50.670504,-1.210199,329
2026-07-20T14:08:16.251+05:45,2026-07-20T19:53:06.000+05:45,1992,TNB,SVCT,50.691789,-1.524109,65
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:57.000+05:45,1147,15,WDBC,50.732668,-1.921913,198
2026-07-20T13:48:21.594+05:45,2026-07-20T12:53:37.000+05:45,1513,214,SVCT,50.599896,-1.219118,300
2026-07-20T13:56:22.403+05:45,2026-07-20T19:28:31.000+05:45,1559,17,BLUS,50.903329,-1.405749,
2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:27.000+05:45,1321,9,SVCT,50.698819,-1.29231,75
2026-07-20T13:46:26.014+05:45,2026-07-20T12:25:56.000+05:45,1230,28,BLUS,50.962062,-1.430287,95
2026-07-20T13:52:30.529+05:45,2026-07-20T19:37:08.000+05:45,1692,U3,WDBC,50.737329,-1.865255,
2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:55.000+05:45,1591,X6,WDBC,50.769471,-1.921788,278
2026-07-20T14:17:07.690+05:45,2026-07-20T20:02:03.000+05:45,516,17,TDTR,51.59067,-1.778758,211
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:05.000+05:45,1111,TDB,SVCT,50.703644,-1.112113,
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:35.000+05:45,1327,PR9,SWWD,51.068729,-1.793279,
2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:08.000+05:45,1313,9,SVCT,50.698738,-1.294599,35
2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:05.000+05:45,1560,17,BLUS,50.927741,-1.437024,155
2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:47.000+05:45,1723,m1,WDBC,50.71951,-1.882691,280
2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:23.000+05:45,1341,38,SVCT,50.69165,-1.291011,118
2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:53.000+05:45,2263,5,WDBC,50.725325,-1.863204,3
2026-07-20T13:58:51.599+05:45,2026-07-20T19:43:34.000+05:45,1622,3,SVCT,50.72251,-1.151409,311
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:09.000+05:45,2705,15,TDTR,51.579532,-1.809832,294
2026-07-20T14:13:15.471+05:45,2026-07-20T19:58:06.000+05:45,6938,19,BLUS,50.919888,-1.430335,
2026-07-20T14:20:26.643+05:45,2026-07-20T20:05:00.000+05:45,1816,81,WDBC,50.718464,-1.87254,
2026-07-20T13:59:25.874+05:45,2026-07-20T19:10:10.000+05:45,1525,30,WDBC,50.612678,-2.453447,
2026-07-20T14:29:17.576+05:45,2026-07-20T13:26:39.000+05:45,1610,X6,WDBC,50.810709,-1.875654,
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:22.000+05:45,1704,50,WDBC,50.726733,-1.864654,
2026-07-20T14:19:36.738+05:45,2026-07-20T20:02:39.000+05:45,1605,PRH,BLUS,50.933841,-1.441381,
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:37.000+05:45,2773,5,TDTR,51.576178,-1.799464,225
2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:19.000+05:45,1764,m2,WDBC,50.730245,-1.949774,
2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:53.000+05:45,1774,m1,WDBC,50.719741,-1.887543,100
2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:13.000+05:45,2741,12,TDTR,51.591911,-1.8068,124
2026-07-20T13:48:21.594+05:45,2026-07-20T19:32:59.000+05:45,1652,7,SVCT,50.698763,-1.298132,260
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:30.000+05:45,2762,11,BLUS,50.920196,-1.508968,307
2026-07-20T14:31:46.259+05:45,2026-07-20T19:44:30.000+05:45,9502,TW2,SQ,50.732901,-1.159578,
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:02.000+05:45,1757,2,BLUS,50.925607,-1.392892,216
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:33.000+05:45,2757,11,BLUS,50.901844,-1.405483,
2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:28.000+05:45,1249,18,BLUS,50.921394,-1.438643,83
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:28.000+05:45,1238,18,BLUS,50.909921,-1.40479,356
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:49.000+05:45,1334,X4,SWWD,51.172129,-1.778592,
2026-07-20T14:18:47.051+05:45,2026-07-20T19:50:13.000+05:45,2728,25,SWWD,51.037577,-2.27884,
2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:22.000+05:45,158,937,SWWD,51.038231,-1.707417,284
2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:09.000+05:45,1832,60,WDBC,50.721008,-1.956384,298
2026-07-20T13:48:21.594+05:45,2026-07-20T19:33:15.000+05:45,1757,2,BLUS,50.970292,-1.329024,350
2026-07-20T14:09:56.012+05:45,2026-07-20T19:54:35.000+05:45,1308,37,SVCT,50.730031,-1.162893,264
2026-07-20T14:29:01.106+05:45,2026-07-20T19:06:39.000+05:45,1796,1,BLUS,50.903117,-1.403582,104
2026-07-20T14:09:22.773+05:45,2026-07-20T19:54:15.000+05:45,1728,m1,WDBC,50.71843,-1.874619,
2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:48.000+05:45,1248,1,BLUS,50.957092,-1.400836,211
2026-07-20T14:35:53.342+05:45,2026-07-20T20:20:33.000+05:45,1249,18,BLUS,50.907729,-1.410531,104
2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:14.000+05:45,255,14,BLUS,50.928842,-1.342438,
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:25.000+05:45,2254,9,WDBC,50.738918,-2.031708,286
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:48.000+05:45,3833,927,SWWD,51.001617,-2.187651,
2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:27.000+05:45,1548,17,BLUS,50.888073,-1.372222,350
2026-07-20T14:00:48.742+05:45,2026-07-20T19:38:40.000+05:45,1690,U1,WDBC,50.743084,-1.898207,
2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:01.000+05:45,251,1C,WDBC,50.728473,-1.743949,292
2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:44.000+05:45,1243,18,BLUS,50.903022,-1.330182,269
2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:10.000+05:45,106,120,TDTR,51.420777,-1.731137,
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:34.000+05:45,1708,50,WDBC,50.6988,-1.932537,212
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:47.000+05:45,1306,9,SVCT,50.732626,-1.159832,
2026-07-20T13:52:13.955+05:45,2026-07-20T19:36:59.000+05:45,2275,25,WDBC,50.753063,-1.9581,310
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:49.000+05:45,1704,50,WDBC,50.718925,-1.875519,312
2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:34.000+05:45,1147,15,WDBC,50.745409,-1.91091,191
2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:08.000+05:45,102,842,TDTR,51.452117,-2.091914,
2026-07-20T14:13:15.471+05:45,2026-07-20T19:58:04.000+05:45,1766,m2,WDBC,50.719679,-1.886721,
2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:27.000+05:45,1822,60,WDBC,50.684497,-1.94863,
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:40.000+05:45,1847,16,WDBC,50.730411,-1.915847,123
2026-07-20T14:21:16.548+05:45,2026-07-20T13:26:39.000+05:45,1610,X6,WDBC,50.810709,-1.875654,
2026-07-20T14:37:16.190+05:45,2026-07-20T20:14:50.000+05:45,1805,538,BLUS,50.891169,-1.464196,328
2026-07-20T14:08:32.993+05:45,2026-07-20T18:37:32.000+05:45,1534,86,WDBC,50.759324,-1.538289,333
2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:50.000+05:45,1730,m1,WDBC,50.723541,-1.96197,
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:13.000+05:45,234,1A,WDBC,50.744612,-1.74048,
2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:03.000+05:45,1211,U6H,UNIL,50.939162,-1.428902,325
2026-07-20T14:20:10.021+05:45,2026-07-19T23:57:38.000+05:45,2744,13,BLUS,50.915224,-1.361136,214
2026-07-20T14:01:54.707+05:45,2026-07-20T19:46:35.000+05:45,1335,X4,SWWD,51.107215,-1.793892,15
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:30.000+05:45,241,1B,WDBC,50.752965,-1.765297,
2026-07-20T14:07:09.895+05:45,2026-07-20T12:25:56.000+05:45,1230,28,BLUS,50.962062,-1.430287,95
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:22.000+05:45,2757,11,BLUS,50.910785,-1.423855,102
2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:10.000+05:45,1234,18,BLUS,50.917382,-1.373265,
