pulled_at,recorded_at,vehicle_ref,route_number,operator_ref,latitude,longitude,bearing
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:33.000+05:45,1658,152,TDTR,51.529832,-1.785671,
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:42.000+05:45,2727,88,SWWD,51.099399,-1.687486,78
2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:42.000+05:45,241,1B,WDBC,50.739369,-1.770086,17
2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:57.000+05:45,108,36,WDBC,50.769085,-1.910178,
2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:46.000+05:45,287,9,BLUS,50.901865,-1.405289,
2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:29.000+05:45,1252,U6C,UNIL,50.907056,-1.409976,279
2026-07-20T13:49:11.301+05:45,2026-07-20T19:33:50.000+05:45,1784,X3,WDBC,51.051994,-1.782426,117
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:02.000+05:45,7926,901,SWWD,51.418506,-1.514082,290
2026-07-20T14:12:25.550+05:45,2026-07-20T19:44:04.000+05:45,1263,5,WDBC,50.719123,-1.87596,
2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:25.000+05:45,2750,9,TDTR,51.562631,-1.781346,
2026-07-20T13:52:13.955+05:45,2026-07-20T17:23:22.000+05:45,1504,44,SWWD,51.069903,-1.7965,
2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:19.000+05:45,1719,m1,WDBC,50.745815,-1.820724,
2026-07-20T14:26:15.428+05:45,2026-07-20T20:10:50.000+05:45,1327,PR9,SWWD,51.055244,-1.788691,296
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:25.000+05:45,2773,5,TDTR,51.553949,-1.750069,107
2026-07-20T14:32:52.075+05:45,2026-07-20T20:17:45.000+05:45,903,R5,SWWD,51.067751,-1.79379,354
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:06.000+05:45,1505,X7R,SWWD,51.022234,-1.702608,291
2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:11.000+05:45,1847,16,WDBC,50.718063,-1.978422,291
2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:23.000+05:45,1120,L3,WDBC,50.741756,-2.059562,
2026-07-20T14:00:15.584+05:45,2026-07-20T19:44:59.000+05:45,1744,2,SVCT,50.631956,-1.180187,269
2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:11.000+05:45,6939,19,BLUS,50.912027,-1.328767,
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:27.000+05:45,1832,60,WDBC,50.696615,-1.931788,
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:18.000+05:45,221,10,BLUS,50.900586,-1.40479,1
2026-07-20T13:50:34.519+05:45,2026-07-20T17:23:22.000+05:45,1504,44,SWWD,51.069903,-1.7965,
2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:34.000+05:45,1721,m1,WDBC,50.753955,-1.857876,
2026-07-20T14:10:29.194+05:45,2026-07-20T13:44:32.000+05:45,2731,DEAD,SQ,50.819832,-1.568339,
2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:29.000+05:45,1614,3,SVCT,50.597986,-1.196976,20
2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:49.000+05:45,2262,4,WDBC,50.738015,-1.994218,247
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:15.000+05:45,228,14,BLUS,50.924762,-1.312016,34
2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:39.000+05:45,1811,1,BLUS,50.906512,-1.406559,158
2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:21.000+05:45,2751,777,WDBC,50.753091,-1.552021,
2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:37.000+05:45,7104,213,SVCT,50.657566,-1.166255,
2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:40.000+05:45,1819,81,WDBC,50.720188,-1.876205,
2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:21.000+05:45,159,29,SWWD,51.001123,-2.15018,74
2026-07-20T14:33:08.602+05:45,2026-07-20T20:17:55.000+05:45,2774,1,TDTR,51.559749,-1.76391,315
2026-07-20T13:58:01.936+05:45,2026-07-20T14:38:45.000+05:45,1129,3,BLUS,50.911444,-1.388202,196
2026-07-20T14:16:17.784+05:45,2026-07-20T20:01:11.000+05:45,1764,m2,WDBC,50.729044,-1.941858,275
2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:15.000+05:45,159,29,SWWD,51.016063,-2.012242,18
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:29.000+05:45,1335,X4,SWWD,51.175497,-1.777261,42
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:15.000+05:45,11,908,SWWD,50.975465,-1.653929,110
2026-07-20T13:55:49.329+05:45,2026-07-20T19:40:19.000+05:45,1120,L3,WDBC,50.720045,-1.984041,347
2026-07-20T13:49:11.301+05:45,2026-07-20T19:34:04.000+05:45,1000,X4,SWWD,51.170423,-1.758414,72
2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:33.000+05:45,1248,1,BLUS,50.945185,-1.405751,188
2026-07-20T14:29:34.233+05:45,2026-07-20T17:56:08.000+05:45,1608,6,WDBC,50.756482,-1.928877,
2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:18.000+05:45,1219,U1C,UNIL,50.949747,-1.36353,
2026-07-20T13:48:05.283+05:45,2026-07-20T18:21:50.000+05:45,1573,5,TDTR,51.558872,-1.780801,
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:25.000+05:45,1810,5,BLUS,50.984712,-1.354831,129
2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:46.000+05:45,1788,X3,WDBC,51.069495,-1.795523,92
2026-07-20T14:27:05.255+05:45,2026-07-20T20:12:01.000+05:45,1706,50,WDBC,50.704745,-1.923732,241
2026-07-20T13:51:57.510+05:45,2026-07-20T17:21:28.000+05:45,1570,19,BLUS,50.902597,-1.405587,
2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:35.000+05:45,2284,22,WDBC,50.752097,-1.837355,249
2026-07-20T14:25:08.856+05:45,2026-07-20T20:10:04.000+05:45,1534,775,WDBC,50.753037,-1.5521,
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:01.000+05:45,1202,U1C,UNIL,50.897098,-1.404118,189
2026-07-20T14:33:25.124+05:45,2026-07-20T20:17:49.000+05:45,1516,206,SVCT,50.690175,-1.339245,248
2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:12.000+05:45,1829,NFG,BLUS,50.870348,-1.399666,218
2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:20.000+05:45,2753,13,BLUS,50.899355,-1.400408,94
2026-07-20T13:55:16.179+05:45,2026-07-20T19:40:10.000+05:45,1808,9,BLUS,50.903235,-1.405723,354
2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:56.000+05:45,1252,U6C,UNIL,50.926807,-1.391124,238
2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:14.000+05:45,2741,12,TDTR,51.586605,-1.793769,327
2026-07-20T14:21:16.548+05:45,2026-07-20T20:05:52.000+05:45,2259,4,WDBC,50.739017,-1.98861,78
2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:45.000+05:45,1561,17,BLUS,50.898816,-1.387166,268
2026-07-20T13:58:51.599+05:45,2026-07-20T19:43:23.000+05:45,1553,PRH,BLUS,50.936619,-1.453261,150
2026-07-20T14:15:28.101+05:45,2026-07-20T15:52:08.000+05:45,Mike_TGH,22,WDBC,50.71943,-1.97788,
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:19.000+05:45,1238,18,BLUS,50.908905,-1.413178,
2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:50.000+05:45,1606,17,BLUS,50.885777,-1.362176,261
2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:15.000+05:45,1751,7,BLUS,50.90497,-1.402415,85
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:26.000+05:45,2262,4,WDBC,50.735146,-1.980114,326
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:50.000+05:45,1613,2,SVCT,50.649967,-1.167117,
2026-07-20T13:58:01.936+05:45,2026-07-20T19:27:21.000+05:45,2277,10,WDBC,50.717918,-1.977545,
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:47.000+05:45,1302,9,SVCT,50.698822,-1.292432,
2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:58.000+05:45,1779,m2,WDBC,50.721759,-1.798816,
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:43.000+05:45,1311,9,SVCT,50.728591,-1.177309,68
2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:33.000+05:45,903,R5,SWWD,51.061223,-1.807813,
2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:19.000+05:45,1730,m1,WDBC,50.721194,-1.975332,51
2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:26.000+05:45,1686,6,WDBC,50.728027,-1.868841,338
2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:02.000+05:45,901,PR3,SWWD,51.068448,-1.795418,
2026-07-20T14:24:35.626+05:45,2026-07-20T20:09:03.000+05:45,1552,17,BLUS,50.922073,-1.435347,54
2026-07-20T14:01:21.739+05:45,2026-07-20T19:46:15.000+05:45,1621,2,SVCT,50.732671,-1.159434,
2026-07-20T14:33:25.124+05:45,2026-07-20T20:17:50.000+05:45,6936,19,BLUS,50.906246,-1.34336,
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:35.000+05:45,249,6,WDBC,50.760202,-1.926457,159
2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:12.000+05:45,1619,3,SVCT,50.698165,-1.293954,220
2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:48.000+05:45,7924,PVDRT,SWWD,51.364298,-1.797431,339
2026-07-20T13:47:15.639+05:45,2026-07-20T19:31:43.000+05:45,1620,2,SVCT,50.698015,-1.294331,
2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:05.000+05:45,1246,18,BLUS,50.906508,-1.332857,7
2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:16.000+05:45,1240,18,BLUS,50.918031,-1.380114,268
2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:08.000+05:45,526,14,TDTR,51.550895,-1.739788,102
2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:18.000+05:45,1325,ST,SWWD,51.185848,-1.858565,
2026-07-20T13:50:18.082+05:45,2026-07-20T19:35:11.000+05:45,1568,16,BLUS,50.91799,-1.378406,278
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:11.000+05:45,1831,60,WDBC,50.711522,-1.994637,64
2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:40.000+05:45,158,937,SWWD,51.070851,-1.689111,125
2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:34.000+05:45,1605,PRH,BLUS,50.935644,-1.461909,213
2026-07-20T14:16:34.526+05:45,2026-07-20T20:01:24.000+05:45,528,17,TDTR,51.560861,-1.780367,
2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:04.000+05:45,2283,33,WDBC,50.716552,-1.884244,253
2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:21.000+05:45,1699,U1,WDBC,50.742617,-1.898544,
2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:10.000+05:45,1308,37,SVCT,50.732532,-1.159353,
2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:43.000+05:45,2768,15,TDTR,51.562425,-1.782833,
2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:38.000+05:45,11,908,SWWD,50.993633,-1.746849,136
2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:17.000+05:45,2718,12,TDTR,51.546539,-1.771136,338
2026-07-20T14:12:58.896+05:45,2026-07-20T13:13:55.000+05:45,1118,X8,DAMY,50.718151,-1.978022,
2026-07-20T13:58:35.059+05:45,2026-07-20T19:43:13.000+05:45,1847,16,WDBC,50.717942,-1.978215,
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:08.000+05:45,6923,19,BLUS,50.941855,-1.450376,
2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:36.000+05:45,1622,3,SVCT,50.729918,-1.161044,197
2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:49.000+05:45,1689,12,WDBC,50.725716,-1.862601,50
2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:24.000+05:45,1332,R1,SWWD,51.081213,-1.825804,15
2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:17.000+05:45,1761,2,BLUS,50.963459,-1.382541,204
2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:25.000+05:45,1818,81,WDBC,50.742706,-1.804121,252
2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:48.000+05:45,2737,5,TDTR,51.562481,-1.782493,270
2026-07-20T14:07:09.895+05:45,2026-07-20T13:46:41.000+05:45,1136,X5,SWWD,51.172259,-1.778756,
2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:34.000+05:45,1735,m1,WDBC,50.724639,-1.949955,232
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:51.000+05:45,228,14,BLUS,50.928712,-1.34109,280
2026-07-20T14:09:06.099+05:45,2026-07-20T13:12:59.000+05:45,7844,200,SVCT,50.695852,-1.311399,
2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:33.000+05:45,1663,5,TDTR,51.583231,-1.799765,77
2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:37.000+05:45,1829,NFG,BLUS,50.87151,-1.574834,
2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:16.000+05:45,228,14,BLUS,50.924135,-1.312723,24
2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:19.000+05:45,1738,5,WDBC,50.755696,-1.902483,208
2026-07-20T14:27:38.341+05:45,2026-07-19T23:17:06.000+05:45,1833,60,WDBC,50.717976,-1.977547,255
2026-07-20T14:17:24.217+05:45,2026-07-20T20:01:53.000+05:45,2282,12,WDBC,50.758086,-1.853727,25
2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:49.000+05:45,1247,18,BLUS,50.909725,-1.418083,127
2026-07-20T13:54:10.005+05:45,2026-07-20T19:38:54.000+05:45,1789,X3,WDBC,50.847,-1.791945,74
2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:24.000+05:45,901,PR7,SWWD,51.091563,-1.780914,281
2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:21.000+05:45,1119,14,WDBC,50.729739,-1.957351,53
2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:18.000+05:45,1758,2,BLUS,50.963827,-1.376891,303
2026-07-20T14:01:54.707+05:45,2026-07-20T13:49:52.000+05:45,7846,208,SVCT,50.687165,-1.30552,
2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:40.000+05:45,1743,3,SVCT,50.643219,-1.169143,13
2026-07-20T13:59:25.874+05:45,2026-07-20T16:45:25.000+05:45,1251,U1A,UNIL,50.936472,-1.397074,
2026-07-20T13:55:32.745+05:45,2026-07-20T19:39:59.000+05:45,224,3,BLUS,50.902791,-1.405053,
2026-07-20T14:14:21.842+05:45,2026-07-20T19:58:58.000+05:45,1758,2,BLUS,50.932151,-1.384383,202
2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:14.000+05:45,272,15,BLUS,50.873281,-1.352232,40
2026-07-20T13:55:16.179+05:45,2026-07-20T16:45:25.000+05:45,1251,U1A,UNIL,50.936472,-1.397074,
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:22.000+05:45,1773,m2,WDBC,50.730145,-1.949182,289
2026-07-20T13:47:15.639+05:45,2026-07-20T19:32:09.000+05:45,1724,m1,WDBC,50.724926,-1.967975,233
2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:28.000+05:45,2746,14,BLUS,50.907147,-1.400306,267
2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:34.000+05:45,1232,U1C,UNIL,50.93261,-1.402853,132
2026-07-20T14:27:21.737+05:45,2026-07-20T20:12:02.000+05:45,2701,15,TDTR,51.56538,-1.781461,
2026-07-20T13:55:32.745+05:45,2026-07-20T13:08:57.000+05:45,7837,212,SVCT,50.657524,-1.166246,
2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:17.000+05:45,1661,155,TDTR,51.529594,-1.792178,
2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:04.000+05:45,153,29,SWWD,51.024819,-1.956475,186
2026-07-20T13:55:16.179+05:45,2026-07-20T14:00:53.000+05:45,1632,PRH,BLUS,50.935058,-1.433559,235
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:14.000+05:45,1790,X3,WDBC,51.068703,-1.796125,2
2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:37.000+05:45,1205,U1C,UNIL,50.909507,-1.404744,176
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:10.000+05:45,1637,X7,SWWD,50.962553,-1.564972,115
2026-07-20T14:22:39.327+05:45,2026-07-20T18:45:30.000+05:45,2281,m2,WDBC,50.725397,-1.957151,214
2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:43.000+05:45,1773,m2,WDBC,50.728039,-1.924423,
2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:22.000+05:45,2264,18,WDBC,50.729938,-1.948566,111
2026-07-20T13:47:15.639+05:45,2026-07-20T19:32:11.000+05:45,1217,U6C,UNIL,50.925661,-1.39289,217
2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:48.000+05:45,2782,5,TDTR,51.563459,-1.78604,289
2026-07-20T14:08:16.251+05:45,2026-07-20T19:53:01.000+05:45,2705,11,TDTR,51.601394,-1.825133,329
2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:11.000+05:45,2726,R5,SWWD,51.069616,-1.794919,
2026-07-20T14:14:05.213+05:45,2026-07-20T15:21:27.000+05:45,246,1C,WDBC,50.719131,-1.876064,
2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:23.000+05:45,1731,13,WDBC,50.750783,-1.876954,194
2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:02.000+05:45,1529,5,BLUS,50.988707,-1.493718,78
2026-07-20T14:36:26.568+05:45,2026-07-20T20:20:59.000+05:45,2007,NW2,TDTR,51.538859,-1.776687,
2026-07-20T14:09:22.773+05:45,2026-07-20T19:54:11.000+05:45,1729,m1,WDBC,50.719547,-1.882578,97
2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:36.000+05:45,1789,X3,WDBC,50.736949,-1.842443,217
2026-07-20T14:07:26.381+05:45,2026-07-20T19:51:58.000+05:45,1579,978,SWWD,51.080695,-1.771543,
2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:01.000+05:45,1668,1,TDTR,51.562595,-1.781307,94
2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:44.000+05:45,2267,8,WDBC,50.725601,-2.023535,270
2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:38.000+05:45,1271,R24,TDTR,51.529758,-1.79216,
2026-07-20T13:56:05.977+05:45,2026-07-20T17:16:08.000+05:45,269,5,BLUS,50.970083,-1.351795,
2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:48.000+05:45,2265,8,WDBC,50.724483,-2.029698,
2026-07-20T13:53:03.793+05:45,2026-07-20T17:16:08.000+05:45,269,5,BLUS,50.970083,-1.351795,
2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:24.000+05:45,241,1B,WDBC,50.734051,-1.786477,27
2026-07-20T13:50:51.121+05:45,2026-07-20T17:21:28.000+05:45,1570,19,BLUS,50.902597,-1.405587,
2026-07-20T14:24:35.626+05:45,2026-07-20T20:09:31.000+05:45,1804,1,BLUS,51.062453,-1.309958,
2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:33.000+05:45,1637,X7,SWWD,51.064159,-1.787034,97
2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:35.000+05:45,1749,1,BLUS,50.903043,-1.403244,
2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:54.000+05:45,153,29,SWWD,51.04514,-1.789764,
2026-07-20T14:04:57.214+05:45,2026-07-20T19:32:16.000+05:45,2258,9,WDBC,50.718042,-1.978576,
2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:07.000+05:45,1147,15,WDBC,50.717944,-1.977719,271
2026-07-20T13:50:51.121+05:45,2026-07-20T19:03:37.000+05:45,2271,1C,WDBC,50.719247,-1.876206,
2026-07-20T14:15:11.585+05:45,2026-07-20T13:41:24.000+05:45,1555,PRH,BLUS,50.934561,-1.466893,
2026-07-20T14:27:21.737+05:45,2026-07-20T20:12:02.000+05:45,9501,TW1,SQ,50.697967,-1.294544,
2026-07-20T14:26:48.723+05:45,2026-07-20T20:11:42.000+05:45,2262,4,WDBC,50.742573,-1.998394,326
2026-07-20T14:01:21.739+05:45,2026-07-20T19:03:38.000+05:45,1140,152,TDTR,51.567447,-1.811171,
2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:30.000+05:45,270,635,BLUS,51.015858,-1.469539,24
2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:44.000+05:45,235,1C,WDBC,50.725999,-1.811142,124
2026-07-20T14:13:15.471+05:45,2026-07-20T19:57:46.000+05:45,108,36,WDBC,50.769303,-1.905355,97
2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:40.000+05:45,267,1A,WDBC,50.739476,-1.770095,17
2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:06.000+05:45,1247,18,BLUS,50.930373,-1.459216,298
2026-07-20T14:04:40.663+05:45,2026-07-20T19:49:02.000+05:45,2269,18,WDBC,50.748001,-1.98412,11
2026-07-20T14:28:44.394+05:45,2026-07-20T19:07:53.000+05:45,254,14,BLUS,50.904754,-1.402617,
2026-07-20T14:03:34.279+05:45,2026-07-20T19:47:59.000+05:45,1203,U1A,UNIL,50.928509,-1.393404,316
2026-07-20T14:02:27.965+05:45,2026-07-20T19:46:57.000+05:45,520,17,TDTR,51.553582,-1.753406,172
2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:31.000+05:45,1724,m1,WDBC,50.723102,-1.971473,232
2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:15.000+05:45,1233,QC,BLUS,50.905883,-1.40655,
2026-07-20T13:58:51.599+05:45,2026-07-20T19:43:39.000+05:45,1239,18,BLUS,50.913097,-1.355447,131
2026-07-20T13:52:30.529+05:45,2026-07-20T19:36:59.000+05:45,1505,X7R,SWWD,50.918617,-1.486028,
2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:29.000+05:45,525,17,TDTR,51.548335,-1.750257,93
2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:22.000+05:45,2748,PD3,SWWD,51.131297,-1.704442,
2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:29.000+05:45,1605,PRH,BLUS,50.939268,-1.428504,32
2026-07-20T14:18:14.016+05:45,2026-07-20T13:07:56.000+05:45,1272,152,TDTR,51.530068,-1.792261,
2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:43.000+05:45,2737,5,TDTR,51.571003,-1.801586,20
2026-07-20T14:04:40.663+05:45,2026-07-20T17:47:04.000+05:45,1409,50,WDBC,50.6099,-1.962524,
2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:25.000+05:45,1748,7,BLUS,50.895322,-1.360868,82
2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:18.000+05:45,1714,m2,WDBC,50.724971,-1.965995,123
2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:12.000+05:45,253,20,BLUS,50.925269,-1.37576,0
2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:33.000+05:45,3833,927,SWWD,51.00166,-2.18764,
2026-07-20T14:16:17.784+05:45,2026-07-20T20:00:50.000+05:45,1652,7,SVCT,50.707372,-1.480025,298
2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:53.000+05:45,1719,m1,WDBC,50.745871,-1.820805,
2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:29.000+05:45,1723,m1,WDBC,50.716649,-1.877149,287
2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:11.000+05:45,1121,14,WDBC,50.753734,-1.856027,126
